"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","binaryClass"
0.521631,0.500301,-0.752244,-1.252165,-0.410354,-1.071645,-1.558867,0.86131,1.538258,-1.265027,-1.558279,0.770742,1.137807,1.451433,1.065965,0.280237,-1.697513,0.971829,0.256399,-0.922648,-1.347446,0.025623,1.476678,1.041896,0.48711,P
1.107727,1.432343,-0.770826,-1.253296,-0.52726,0.383719,-0.816505,-0.455826,-0.187875,-0.04598,0.199353,1.441198,0.130485,-1.503029,-0.363416,0.700302,0.424479,0.243794,-0.944025,0.738133,-0.076396,1.33187,0.419809,1.141616,-0.043004,P
0.538631,0.307991,-1.122981,-1.453392,-0.887625,-0.001121,0.609485,0.063692,-0.964134,-0.293203,0.357669,-0.151091,0.19692,-0.100896,1.092527,1.517841,0.036766,-1.67206,1.235204,-0.433329,0.006871,-0.724347,1.093668,-0.829778,1.296567,P
0.800236,0.471751,-0.637687,-0.081646,-0.480076,-1.391368,1.368551,0.315811,1.261383,-1.668832,1.460487,1.713173,0.660234,-0.109097,0.050627,-1.312363,-0.948585,-0.373816,1.329118,-0.69003,1.195532,0.175196,0.417756,-0.803432,-1.664364,P
2.112895,1.746971,2.867548,1.68378,4.315087,-1.01885,0.762873,0.458677,-0.086236,-0.482633,0.68271,1.549321,-0.924208,1.689376,-1.628837,-0.121423,1.001084,-0.631737,0.382315,1.323141,0.876708,-1.110633,0.946887,-0.819131,0.798809,N
-1.546775,-0.71533,-0.048787,1.698666,-0.754523,1.634961,0.72631,0.092675,1.713025,1.150569,-1.30567,1.639229,-1.358954,0.901167,-0.705375,-0.215037,-0.19666,-0.046453,-0.053127,0.074045,0.066038,1.235593,1.343502,1.523891,-1.400932,N
-0.754151,-1.105865,-0.719024,-1.256285,-0.654837,1.388563,1.727887,0.687606,0.882845,1.134228,0.707995,-0.407675,-0.716556,-1.627182,0.325624,-0.876184,1.582304,1.687303,0.894087,1.044477,0.738755,1.816301,0.982284,-0.666345,-1.118496,P
-2.14413,-1.595821,-0.60063,-0.21882,-0.777384,1.201365,1.024506,0.645365,1.564927,0.621759,0.236448,1.729104,-0.030442,0.279936,0.703332,-1.63969,-1.6682,0.916871,1.222626,0.062236,-0.318721,1.371096,-1.676585,0.58491,1.171341,P
-0.320909,0.123867,0.070726,-0.711538,-0.308867,1.288665,-1.2815,-0.397357,-1.066738,0.82154,-0.262304,0.779247,0.159137,-1.711774,-1.47962,-1.069189,-1.152503,0.546455,1.022548,-0.267564,1.485173,-0.082146,-0.357936,1.680394,-0.346735,N
-0.890769,-0.003088,-1.26744,-1.456388,-1.056185,-0.74909,0.141359,0.087813,-0.045643,0.977255,-1.027451,1.316567,0.515574,-0.675214,-1.709561,1.507414,-1.469414,1.370577,0.664846,1.71044,1.75011,1.38763,-0.244783,1.637384,0.762509,N
0.850154,1.643275,2.192204,1.128832,1.933195,1.703984,0.660593,-0.381764,-0.636285,0.6605,0.385004,1.260568,-0.030389,-1.334493,-1.185167,-1.419659,0.567664,-0.128055,0.769086,0.447821,0.82624,0.59665,0.570817,1.414407,1.534102,N
1.47934,1.268081,0.261784,-0.149108,0.74771,0.488437,0.852908,-1.152566,1.122198,0.986248,0.130406,1.156836,0.489555,-1.000737,-0.027289,-1.313857,0.292914,-0.191943,0.441178,-0.209828,0.941787,0.954389,-0.101385,-1.585339,-0.317117,N
1.838227,1.153057,0.363297,-0.302942,0.775829,0.561082,-1.077333,-0.959988,-1.41023,0.131022,-0.431676,-0.23266,0.293761,-0.894418,-0.332085,-0.461852,0.745383,-1.664774,0.311693,-0.751424,-0.670835,0.821583,-0.139736,0.145789,-0.162086,N
1.442914,1.171312,0.968827,-0.148931,1.5003,-1.448616,-0.169135,-1.422327,-0.100581,1.417869,-0.634895,0.329771,1.41507,-1.491382,0.056374,-0.362889,1.096142,-1.485118,0.537229,1.38921,-1.462957,-1.234538,-0.836866,-0.032092,-1.429525,P
-0.583795,-1.18373,-1.751206,-1.241867,-1.224093,-1.041517,1.219551,1.469241,0.166329,-1.123146,-0.469478,0.617495,1.151866,-0.459471,0.416977,1.175416,-1.197526,1.372917,1.338691,1.14334,-1.056055,1.531938,0.571312,-1.041174,-1.504254,N
0.83207,1.424953,1.605484,0.527857,1.67109,1.455285,-1.696185,-1.59454,-0.802939,0.097604,0.738415,0.507677,-0.473128,-1.227466,-0.588376,-0.510784,0.5938,1.666394,1.025455,1.152587,0.634517,0.046861,0.253064,0.553432,-0.432658,P
-0.124659,-0.87022,-0.256932,1.117064,-0.299367,-1.658294,1.391367,-1.357629,0.971706,0.41413,0.446351,1.461598,-1.341567,0.307641,-0.749573,0.414246,-0.517474,0.524707,-1.342893,0.238786,-1.299602,-0.083031,-0.439482,1.374378,-0.660998,N
0.481349,1.064675,-0.640212,-1.440489,-0.463165,1.601572,0.396387,0.650115,-0.766096,-1.091454,-1.626292,-0.235571,-1.630211,0.08633,0.238022,-0.423081,-0.809822,-0.882675,0.608001,-0.053952,-1.379707,-1.114068,-0.487305,-0.443945,1.509276,P
-0.331023,-0.123089,0.837836,0.862096,-0.034441,1.340514,-0.278197,1.505587,0.842786,-0.032539,0.980191,0.19381,0.558373,-0.393107,-0.117069,0.795489,0.170415,-0.72259,-0.276167,1.348324,-0.029567,-0.488281,0.644063,0.585421,0.920575,N
-1.527923,-1.59862,-1.283862,-1.562555,-0.244313,0.618872,1.142508,-0.135243,0.402924,0.149947,-0.787874,1.594052,-0.889578,0.123936,0.570962,0.514252,1.108802,-0.937896,0.959644,-0.470449,-0.590055,-0.207102,-0.561047,-0.064366,-0.388466,P
1.28461,1.209121,3.109234,1.653074,3.440321,0.381937,-0.202145,1.578796,-0.232751,0.682847,1.007687,0.679663,0.573549,1.096012,0.559284,-1.580931,1.191935,-0.421257,0.525397,-1.552894,0.984498,-1.303211,0.448319,-1.130884,-1.310846,N
-0.385785,-1.236935,-0.085599,0.407884,-0.183024,1.070777,1.140798,-1.110185,0.012362,0.724117,0.258216,1.488221,1.662821,0.213238,0.725445,-0.697049,1.609024,1.282963,-0.605991,0.248433,-0.224295,-0.23613,0.007571,-0.598679,-0.84195,N
-0.334151,-0.511468,-0.383675,0.621281,-0.169874,-0.615056,0.433855,0.883151,1.389483,-0.217846,-0.343159,-1.354885,1.552386,1.054384,-0.11054,-0.152439,1.263566,1.04686,-1.77515,1.435931,1.540989,-0.82381,-0.682038,-1.557418,0.627507,N
-1.660553,-1.165953,-0.756182,-0.151905,-0.794976,-0.601375,-1.135309,-0.317858,0.669874,0.182428,1.420829,-0.075121,-0.576114,0.458378,-1.154497,1.484249,-0.973379,-1.126486,1.273401,-0.075111,1.678344,-0.958029,-1.123067,-1.613918,-0.548615,P
1.011774,1.004088,1.46181,1.570255,1.533131,-1.682457,-0.346145,-1.30356,1.134798,1.462761,-0.581971,0.346346,0.237986,-0.640452,-1.081652,1.472606,-0.567249,-1.112117,1.512918,1.174259,-0.354729,-0.185876,-0.415875,0.488861,1.437503,P
1.268718,0.88404,-0.635022,-0.943456,-0.772392,-0.262754,-0.252388,-0.952407,-1.326263,1.014436,-1.478612,0.845416,0.122347,-1.743558,-0.677831,-0.792322,1.659067,-1.646922,-1.055961,0.371747,-0.660243,-0.72003,0.963297,1.416137,0.643003,P
-0.654151,-0.74428,-0.745952,-1.536713,-0.734069,-1.322532,-1.080261,0.391191,0.219244,1.13098,1.362126,-0.305629,1.198143,0.627333,-0.578826,-1.115243,1.032169,-0.988318,0.670755,1.794,-0.906997,-1.155631,1.449154,1.539911,-1.085298,P
0.130282,0.172895,1.168578,1.666661,0.638766,0.134842,0.258615,-1.269146,0.648876,1.6573,-0.173815,0.513504,0.419815,0.255636,-0.030199,0.614891,1.175394,0.848498,-0.478711,0.551944,1.066313,0.562855,-0.465194,1.19357,-0.499585,N
-0.444118,-0.631667,0.382768,1.087112,-0.335724,-0.19139,-1.174838,0.28097,-0.667748,0.65248,-0.437377,-0.354298,-1.156095,0.215919,-1.13593,0.238477,0.505126,-0.201302,0.857414,-1.285911,1.418517,0.691355,1.531625,0.189717,1.499241,N
1.43154,0.895545,-1.133634,-1.539886,-0.689768,0.646551,-0.664155,-1.257832,-0.151998,0.643308,-1.475172,-0.95608,0.524414,-0.44444,-0.943001,0.951577,1.575825,-1.001022,0.732166,-1.669703,-0.002681,1.289938,0.379656,-0.8861,-1.395145,P
-0.267166,0.153694,0.047565,-0.238671,-0.518309,0.077531,-0.2165,-1.023824,0.596435,-0.644351,-0.011584,0.6676,-1.715413,1.316025,1.138361,1.486683,0.870826,-1.547075,0.337735,0.895114,-0.451424,-0.238288,-1.294891,-1.125451,1.429987,N
