"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","binaryClass"
-0.441849,-1.406184,1.412915,1.30281,0.755458,0.731319,-1.003672,1.415325,-1.083177,0.624596,0.083929,-0.871661,1.218728,0.825961,0.492445,-1.625169,-0.375787,1.542707,-1.013329,0.156145,0.365212,-1.063266,0.188679,-1.245327,-0.619848,-1.371841,-0.583592,-1.205368,0.169451,0.337675,-1.026336,-0.864854,1.439236,0.538192,-0.820677,0.570049,-1.707172,-0.722484,-0.598199,-1.426599,1.394242,-0.539526,0.65573,0.572841,-1.31461,-0.798979,1.289163,0.086466,1.670171,1.068627,N
-0.869298,-1.328457,1.384269,1.085473,-0.607542,1.30385,0.610572,-1.299966,1.464294,1.625639,0.376987,-1.456007,-1.725573,-0.931365,0.20264,0.600611,-1.073905,0.418278,-1.5273,-0.438909,1.419189,-1.72716,0.630741,-0.335109,1.368009,1.670537,0.988417,-0.093422,-0.362335,0.659835,1.442277,1.110231,-1.253621,0.51933,0.599886,-0.555199,-1.433196,-0.284366,-0.857175,0.801174,-0.500885,-1.103593,0.042886,1.378098,-0.454138,0.423309,-0.990088,-1.536927,-1.242898,0.2493,N
1.036899,1.111717,-0.386335,1.499863,0.4139,-1.068555,0.158628,0.334561,0.613835,-0.291859,-1.413458,0.931837,1.333657,0.225114,0.230289,0.991695,0.404169,-1.190452,-1.245677,1.421317,1.275653,1.677187,-0.323168,-0.365222,0.786955,-0.872267,-1.604046,1.562988,1.33015,-0.212766,0.94187,-1.342677,0.62405,-1.399304,-1.314519,0.29649,1.542536,-0.546515,-0.650621,-1.492705,1.016847,1.031507,0.827334,-0.552285,-0.898682,1.623229,-0.612743,0.729301,-1.625301,-0.283345,P
0.464375,0.231102,1.003348,0.599382,-0.027322,1.113349,0.709736,1.170992,-1.199428,-1.362553,0.400855,-1.187591,-0.140515,-0.175696,1.772181,0.163912,0.032747,1.52109,1.433587,1.802255,-1.795947,1.656504,-0.575159,-0.615346,1.137245,1.242925,-1.183561,0.631608,1.376265,-1.152544,-0.866531,-0.518113,-1.321117,-1.462902,-0.429219,0.099429,-1.357986,1.513794,1.078424,-1.440054,1.496247,-0.939502,1.615651,1.621977,1.240593,-1.087522,-0.773918,-0.666424,-0.412003,-0.852398,P
0.330041,-0.08963,0.845637,0.259691,0.212258,1.183227,0.175923,-0.40315,-0.753179,-0.491662,1.419121,0.546163,-1.201134,0.441398,-0.050115,0.519855,-1.642402,0.305302,1.581381,-0.299513,1.319931,-1.290843,1.489084,-1.582329,1.63147,-0.780479,0.67421,0.749134,1.222416,-1.285626,-0.001571,-0.844753,1.116931,0.243874,1.380559,1.701632,-0.471965,0.805196,-0.640851,-1.119002,-1.574058,-1.361177,-1.377243,0.049049,0.915806,-1.496531,-0.852844,1.33772,1.21806,-1.45951,N
-0.912342,-1.386741,0.697903,-0.55896,-0.390087,-1.449822,-0.298543,-1.617457,-0.116589,-1.398099,-0.826554,1.171367,-1.549135,-0.500418,1.782163,1.111965,0.762523,1.289953,0.108036,-0.320245,-0.459894,-1.222898,1.404929,1.43579,1.401319,1.284248,0.437292,1.314802,-1.428,-1.55453,-1.63593,0.359254,-1.063729,-0.422254,-1.202034,-0.386227,1.382285,0.590292,0.989181,1.271226,1.384877,1.702849,-0.053439,1.586472,1.587204,0.685446,-0.188222,1.414171,-0.881908,-0.671059,P
0.194424,-0.384028,0.987609,-0.93547,1.206365,-0.313916,1.615238,1.548286,0.129955,-0.878054,-1.051415,1.459745,0.890324,-1.11514,-1.378234,-0.497916,-1.208658,0.430036,0.323268,-0.451017,1.162041,-0.989904,-1.210755,-0.889218,-1.066034,-1.013384,1.015884,-0.871404,-1.167372,0.846711,1.096891,0.845066,0.230583,0.07702,1.659978,1.509737,1.048859,0.465795,1.434048,-1.248943,0.247061,-0.367642,-1.058393,-0.25142,-0.544672,1.252454,-1.218544,1.291562,-1.209955,-0.207481,N
0.3825,-0.062,1.455377,0.386397,-0.151193,-0.100943,-1.433643,1.501605,-0.774222,-0.667448,1.482964,-1.724713,-0.512047,-0.329277,-0.846795,-0.211924,-1.061937,-0.242429,1.066534,-0.421842,1.105118,0.402074,-0.97551,0.806174,-0.002106,1.48176,0.678433,1.162089,-1.346459,1.275004,0.833618,-0.239945,1.799051,0.63179,0.17196,-1.158625,-1.058695,-0.579079,1.625799,-1.513718,0.014509,0.454015,1.263046,-1.422511,-0.142222,-0.108328,-1.094222,-0.230246,0.595442,0.710482,N
-1.231747,-1.346696,-0.64191,-0.915302,-0.729222,0.369823,-1.230431,-1.71165,-0.361605,-0.725476,1.230016,0.815044,1.327259,1.697475,1.78682,1.21812,0.134082,-1.494598,1.291485,0.216171,1.263701,0.094611,1.050183,0.859271,0.298716,1.418893,-0.963429,-0.104111,-0.12146,-0.614654,-1.423676,0.849215,1.247804,0.535113,-0.093453,-0.353626,-0.766766,0.863656,0.657264,-1.659948,1.303091,0.667997,1.379542,1.18402,1.253998,1.356816,0.78708,1.038585,1.68332,0.437597,P
-0.837544,-1.591806,1.39865,0.984253,-0.27124,1.548979,0.053494,-1.715363,-0.320162,0.52282,-1.803953,0.525267,-1.150459,-1.736688,-0.747296,-1.734072,-0.321514,1.676159,0.736858,1.074012,-1.588403,-0.199023,-1.782809,-1.449822,1.075521,0.90307,1.38181,-0.286972,0.846306,-1.673156,-0.415449,-1.097743,-0.329913,-0.937011,-0.797421,0.448005,0.617235,-1.276367,-1.724098,-0.605852,-1.529622,0.089351,-0.106629,-0.899423,-1.142983,-0.372247,1.488281,0.072467,0.073921,1.664981,N
1.40085,1.702116,-0.957383,0.626441,-0.716789,0.98062,1.139194,0.138362,0.688022,-1.329904,-0.104084,-1.21774,-1.187282,-0.166313,0.212686,-1.556009,-0.367608,-0.88425,1.477531,1.33056,0.124071,-0.716437,1.173399,1.535662,0.548466,1.572336,-1.311864,0.873458,-1.425042,1.587315,1.08869,-0.365171,-0.85427,0.069091,1.063804,0.598427,1.561164,0.318003,-1.152177,1.564416,1.159545,1.215858,-1.405508,0.854732,-0.654434,-1.20802,-0.286926,0.714214,-0.988157,1.660108,N
-0.080001,0.383848,-1.062376,1.732021,1.576661,-0.724796,-0.750846,-1.273201,-0.601473,-1.099907,-1.364982,0.725417,1.629829,-0.976103,0.452759,-0.296718,0.048018,-0.438382,-0.142077,-0.232044,1.273109,-0.183707,0.950383,-0.55998,1.452437,0.473932,1.009673,0.075565,0.324509,-0.183763,-0.275707,1.72207,-1.41104,-0.949888,0.752747,0.555448,-0.030961,-0.688394,0.194866,0.592039,-0.463028,0.629681,1.030472,0.29175,-0.20867,-0.54211,0.194091,-0.678574,-0.617491,0.041836,N
0.139844,-0.152006,1.076371,-0.699294,-1.439443,0.831791,1.319136,-0.948061,0.013972,1.013446,1.133086,-0.174701,-1.726462,1.130617,-0.612316,0.852688,1.615549,0.398812,1.498482,-0.481797,1.47609,-0.840367,-0.626926,-0.023837,-0.760466,-0.618408,-0.610223,-0.271816,0.579836,1.620021,1.033987,-0.520385,-0.759712,1.635121,0.621949,1.120026,0.812561,1.43089,-1.638768,1.334675,0.428833,0.319569,-0.383075,-1.16274,-1.147756,-0.49275,0.771839,-0.849279,-1.379412,0.692662,N
0.527903,1.188723,-0.952718,0.907177,-1.666263,0.445497,0.908479,-0.053389,-0.655899,-0.886183,1.461383,0.131572,0.470227,0.722088,1.318468,0.300246,1.435173,0.420826,-0.119074,0.58097,-0.089924,1.202402,0.072531,1.38932,1.648435,0.644175,-0.771648,1.396451,1.219014,-0.262919,-0.775014,0.142695,-0.885133,0.845816,0.343781,1.421237,-1.827803,-0.512346,-0.594132,-1.246264,-0.194345,-0.821945,-0.318664,1.504809,1.02862,1.152775,1.015705,-1.432644,0.555011,-0.348949,P
-0.634128,-0.87379,0.526286,-0.691421,1.380748,-1.116883,-1.42293,-0.413741,-1.008319,-0.09415,0.809733,-0.594901,0.101465,-0.422433,-0.70448,0.527558,-1.614134,-1.257456,-0.416195,-1.600442,-0.191833,-0.640474,0.753934,0.759248,0.628889,-1.007999,-0.322075,1.277686,-0.584042,0.675145,1.021986,-1.230656,-0.474352,-1.583698,-0.025846,1.753352,-1.700977,1.533387,0.794803,1.234956,0.936725,-0.24692,0.599158,-1.550521,-1.00978,-1.206371,-0.978223,0.698798,0.047208,1.213529,N
1.495356,1.295794,0.562017,1.362223,-0.6161,-0.561717,1.003409,0.491583,-0.72709,-1.102118,-1.26168,-0.684669,1.679034,-0.348998,1.808692,-1.536281,1.059332,0.220944,1.197824,-0.536103,-1.06968,-0.27525,1.426179,1.100438,-1.133125,1.256415,0.847145,0.323101,-0.721074,0.600431,-0.246633,-1.39898,-0.340824,0.125656,0.548217,0.054114,1.621799,-0.195337,-1.014882,0.078982,0.343304,0.177272,-1.011383,1.116361,0.454089,-1.683517,0.13875,0.796088,1.301601,-1.494235,N
0.147135,0.395316,-0.250863,1.084627,1.323653,-1.429437,-1.235746,0.203735,1.559446,0.978822,1.388006,-1.173154,-0.73042,-0.986784,1.016147,-1.580882,0.133259,1.015587,-0.391772,1.528732,-1.355256,1.472106,-1.293339,-1.467314,1.254178,1.540021,-0.784081,1.577631,-0.890177,1.124541,1.25873,1.274626,-0.107849,-0.368752,-1.705963,-1.043095,-0.165436,0.672784,1.619605,1.432918,-1.335569,1.494409,1.163974,1.057193,0.095291,-0.354658,0.578662,1.155103,-0.709732,-1.498744,N
-1.255139,-0.636651,-1.650141,-0.100092,-1.017056,1.693412,-0.005332,1.110752,-0.30964,-0.828612,1.366989,-0.225694,0.845121,0.597404,0.984418,-0.802308,0.368613,-1.127235,-1.072675,0.527464,-0.883951,0.893199,-0.036545,-0.29708,-1.049542,-0.162448,0.589602,-0.922182,1.626883,1.074024,-1.177192,-1.084149,-1.371649,-1.663087,0.129089,-0.877613,-0.097749,1.285018,-1.060036,1.059065,0.004538,0.228131,-0.890941,1.016148,-0.018367,-1.633266,-0.500926,-1.205408,-0.042365,0.277952,N
0.512506,0.295116,0.212324,1.160831,-0.225808,1.04875,-1.471092,-1.214221,-0.680065,-1.113129,-0.095524,0.840454,1.163048,-1.500442,-0.651637,1.440851,1.461714,0.955434,-1.459183,0.503889,0.635869,1.527864,-0.258947,0.169393,1.501029,0.26342,0.01287,0.36455,0.041447,0.527906,1.637535,0.182315,-0.715078,0.002823,-1.009648,-0.541062,-0.541878,0.259011,-0.675547,-1.26518,-0.135,0.604003,1.132147,1.438125,0.605644,-1.17177,1.507723,0.811539,0.282485,1.743578,P
