"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","binaryClass"
0.826124,0.733893,-0.065444,-0.003908,-0.559021,1.476004,1.088916,-0.618139,0.939863,0.883797,P
0.218829,0.296828,-0.484457,-0.838686,0.200542,-0.315221,1.588248,-0.361628,-0.676335,-1.385751,P
-0.355352,-0.331801,-0.051347,-0.03383,-0.141407,1.525197,1.072619,-1.025292,1.223561,-1.041655,N
0.000049,0.323406,-0.070998,0.759715,-0.521197,-0.635002,-1.457156,0.499458,-0.894298,-1.108984,N
0.285966,0.327355,0.374717,0.330375,-0.086562,0.571408,-0.936171,0.083116,1.084994,-1.01456,P
-1.555306,-1.37937,-1.473518,0.662861,-1.299238,-0.960064,-0.75905,1.052373,-1.558833,0.370064,N
0.894673,1.217776,2.588209,1.870772,1.20247,-1.439467,0.413376,-1.073158,0.16345,1.466408,P
-1.523998,-1.425915,-0.376814,0.857799,-1.106619,0.990452,0.764268,-1.527784,0.365305,0.143628,P
1.981459,1.810028,-1.659707,-1.573778,-0.605799,-0.505285,-1.051805,-1.109125,0.625865,-0.465244,N
-1.422362,-1.18895,-1.094969,-0.096467,-1.394488,-0.632355,-1.127468,0.424581,1.66508,-0.77019,N
0.970549,1.538517,1.10773,0.731345,-0.053082,1.498725,-1.583763,-1.004051,-0.353658,-1.72551,P
-0.940567,-1.512812,-1.587613,0.602718,-0.677876,0.725804,1.228339,-0.699244,-0.988851,-1.281702,N
0.871879,0.022678,-0.723252,-1.270226,-0.532477,1.068794,0.990361,1.239704,0.91878,0.409691,P
-0.334609,-0.067065,0.093735,-0.551339,-1.170535,1.402918,1.171745,0.803717,-0.845763,-1.638766,N
0.495189,0.797186,-0.222414,0.064316,-1.263194,-0.740985,1.356452,1.496755,1.507113,0.71984,P
0.053913,0.372435,0.571798,-0.201956,1.626097,1.0419,0.212152,0.179059,0.899433,0.874023,P
0.047843,-0.506125,-0.03996,1.438533,0.0251,0.214931,0.772686,-0.173099,0.673651,-1.304064,N
-0.610497,-0.486356,-0.073673,0.497126,1.771531,-0.777108,0.464256,1.171898,-0.343357,-1.337134,N
-0.803761,-1.252164,-0.770787,-0.094595,1.001149,-1.108381,0.950774,0.889936,-1.575557,1.162596,N
-1.50188,-1.082045,-0.990189,0.161554,-1.425344,-1.589298,-1.688464,1.662978,0.095466,1.009194,N
-0.522077,0.089471,0.094385,-0.283396,1.417156,1.439187,0.801368,-0.194114,1.330154,0.704965,N
0.685671,-0.089462,-0.213466,-1.102538,1.866361,0.448159,-0.215921,-0.597913,1.555536,1.028641,P
-0.835506,-1.564079,-0.814332,-0.600821,1.672979,-0.489559,0.762578,0.756007,-1.242569,0.12571,N
1.484515,1.355116,0.878528,0.747924,-1.221042,0.946705,1.298484,-0.345882,0.95879,-0.655255,P
0.171111,0.398251,1.22661,0.606346,0.941066,-0.09558,0.382762,1.210816,-1.389971,1.43984,N
0.77591,0.688375,2.406214,1.548762,-0.039973,-0.342949,-1.731663,-0.726771,0.766243,-0.732022,P
1.404446,1.180675,-0.375298,-1.09198,-0.116573,-0.125083,1.322274,-1.250547,-1.051164,0.634908,P
0.531159,1.083324,-0.840459,-0.967801,-0.119376,0.320414,0.689638,-0.748152,-1.535935,1.392346,P
0.749499,1.02228,1.58318,0.377304,1.194431,-0.422468,-1.366634,-1.593454,-0.265617,-0.972376,P
-0.960216,-1.269407,-1.390958,-0.455336,-0.879436,1.130016,-1.382617,0.941476,-0.289348,1.475814,N
-0.468543,-0.263347,0.402756,0.986883,-0.194363,0.899317,1.149085,0.420157,1.398308,-0.549446,N
0.413202,0.031358,-0.49345,-0.776122,0.284574,1.49835,1.145217,-1.517146,0.501109,-0.433842,N
-0.793251,-0.050783,0.489629,1.594956,0.687325,0.099362,-1.45438,-0.243004,1.22072,0.83717,N
-0.065203,0.196093,-0.39865,-0.674422,1.577052,0.860678,0.069519,-1.338494,1.67885,1.568279,N
0.292034,0.379066,1.421615,0.823549,0.418047,1.094546,0.113976,0.856258,-1.097209,-1.278638,P
-1.45523,-1.583641,-0.507556,1.201957,0.654924,-0.876069,-0.232029,-1.455799,0.763677,1.309831,N
-0.505385,0.076935,-0.001589,-0.115676,1.108446,-1.439359,-0.919766,-1.105066,-0.100459,-0.272593,N
-1.251255,-1.128863,-1.252455,-1.635241,0.259109,-0.834906,0.204467,-0.999228,-0.665368,-0.811524,P
1.907762,1.637847,0.542001,-0.33163,0.686081,1.262543,0.66155,1.421593,-1.507667,-0.175695,N
0.7194,0.699728,-0.489323,-1.348725,1.745952,0.138878,1.145723,0.660372,-0.397191,-0.993317,P
0.519275,-0.09744,-0.508564,-1.454797,1.332359,0.971734,-0.211993,-0.05089,-0.028809,-1.496261,N
0.43499,0.144137,-0.17886,-0.934011,-1.301849,-0.632314,-0.618201,0.790755,0.007926,-1.668738,P
-0.157898,0.528534,0.208732,-0.295774,0.92708,-1.312233,-1.457177,-0.107506,0.399522,1.230938,P
-2.080018,-1.6163,-0.930474,0.976561,-0.254405,1.355976,-1.664375,0.564089,0.740379,-1.283398,N
1.162459,0.911123,-1.930406,-1.654196,-1.398546,-0.419143,-0.123993,-0.553877,-0.372916,1.287687,P
2.377348,1.907769,-0.613929,-1.504665,-1.053914,0.549036,1.413384,1.017977,0.203071,-1.083681,P
1.279591,1.052651,2.29275,1.228669,1.68966,0.788486,0.475496,-0.868387,1.647318,0.250855,P
