"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","binaryClass"
-1.068754,-0.047692,-0.463896,-0.831593,0.326895,-1.260983,0.629782,1.5159,0.879588,1.664761,1.613008,1.142602,-1.224356,-1.230231,-0.153212,0.099071,-1.357723,-1.410128,1.418386,0.006588,-0.283782,-0.916177,0.092338,0.180731,0.557387,P
-1.722118,1.036291,0.969637,-0.979276,0.799572,0.073415,-1.080115,-0.051126,1.060514,1.182189,-0.398619,-0.148573,-0.776186,-1.260401,-1.402641,0.776192,0.998875,-1.522241,-0.15152,1.272921,0.381766,0.110543,-0.644667,-0.190788,1.756552,P
1.668357,-0.708236,-0.450597,1.364,0.715912,1.45198,-1.118855,-0.897047,0.267069,1.134228,-0.066186,-0.156521,-0.775261,0.835343,0.699651,1.324969,-0.802506,1.3541,-0.811799,0.435325,-1.199491,-0.28003,1.383526,0.790241,0.177521,N
-1.330458,0.610781,0.981702,0.114929,0.739944,-1.345246,-0.402257,-0.344289,-0.10142,-1.523962,-0.776254,-0.576332,0.911728,0.76117,0.260809,1.219186,0.238628,0.726191,0.26085,0.622988,-0.828511,0.664842,0.823798,0.036474,1.247837,P
1.100141,-0.199234,-0.08466,1.340162,-0.185834,1.532057,-0.155365,1.559058,-0.199979,1.669001,-0.907936,1.556664,1.154166,1.436959,-0.263807,-0.124536,0.620754,0.527396,-1.299721,-0.408157,0.582602,0.572801,1.043251,0.797302,1.040178,N
1.200421,1.154263,0.423184,-0.018887,0.57675,1.161188,1.588343,0.989147,-1.493864,-1.391749,-0.004287,1.5458,0.141658,1.773545,-1.411404,1.320876,-0.474271,-0.750944,-1.002825,-1.411967,1.043189,1.320438,0.530959,0.527332,1.396801,N
-1.545226,1.716163,-1.60428,-0.605712,-0.420995,1.655496,0.181672,0.528282,0.991586,0.270959,0.217005,1.574224,0.127857,-0.623921,-0.234506,-0.292923,-0.479749,1.380875,-0.894664,-0.664451,-1.783003,0.075735,1.231467,-0.093651,-0.028094,P
1.516645,1.453716,-0.342931,0.088818,1.304059,0.799198,-1.443323,-1.535376,-1.557755,-0.19515,-0.62843,0.987444,-0.362378,0.053486,0.502561,-0.651693,-0.703478,-1.523254,1.728564,-0.853161,0.22031,0.817158,1.641774,0.8299,1.262262,N
0.743801,1.2102,-1.728452,1.41078,1.278645,1.600924,-1.761485,-1.205089,-0.785984,-0.434735,-0.805454,-1.523028,-1.490116,-0.625282,0.378431,-0.529645,0.754057,1.093241,-1.19003,0.285866,0.135714,1.698291,-0.223599,-0.776917,-1.111192,N
-0.797957,-0.267886,-0.889953,1.238838,-1.661664,-0.690318,-0.609237,0.957006,-0.76302,-0.779752,-1.392124,-0.316592,-1.056876,-0.577697,-1.746123,1.394252,-0.594416,0.854173,0.844948,0.151974,0.154427,-1.085375,-1.289879,0.87961,-0.460699,N
1.228941,-0.330037,-1.251661,0.438153,-0.747235,-0.379829,0.754025,-1.308011,0.197215,0.827624,-1.126782,-1.7957,0.156467,-1.511932,-0.197349,-1.540773,-0.708519,-1.472549,1.700391,-0.001234,-0.229953,0.593726,1.256745,1.316717,-0.541199,N
0.461594,-1.63262,0.313989,0.341364,-1.132934,-1.607818,-1.112108,0.04273,0.661853,1.048722,-0.105456,-1.402209,0.38496,0.52304,-0.630514,-1.62109,1.379545,0.559032,1.466964,-0.95915,-0.7906,-0.372845,-0.518674,-0.976032,0.646433,P
1.65878,-0.706209,0.502898,0.21396,1.351653,-1.226443,1.327653,0.719564,0.575574,0.79907,-0.120502,0.901163,-0.460794,-0.632686,-1.019889,1.403907,1.560661,-0.4489,0.354028,0.004216,-1.014405,0.050619,-1.14193,1.45981,1.579928,N
