"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","binaryClass"
-0.759406,-0.820405,0.690385,-0.947304,0.363395,1.416486,-1.569395,-0.40343,0.738227,-1.088435,-0.872248,1.556616,0.597908,-0.839207,-0.166238,-1.352334,-0.367098,1.460381,-0.204643,1.415549,1.353037,-1.653453,0.554183,-0.885668,1.566993,N
0.827104,0.209175,1.432105,-1.271248,-1.653855,0.63401,0.33359,-0.67127,0.156547,0.133441,1.623699,-1.745815,-0.478189,0.672448,0.326073,-1.414649,0.557624,-0.791483,0.420996,1.038311,1.063083,0.077471,-0.373019,-1.210489,1.620383,P
0.635441,0.440857,0.599887,-0.992626,0.662401,-0.781571,0.254009,-1.379749,-1.193162,-0.920069,0.682752,0.486903,0.386326,-1.5548,-0.580176,-0.247144,0.370188,-0.373178,0.543052,-1.303025,-0.823924,0.417932,-1.556555,-0.291201,1.570018,P
-1.309822,-1.69918,0.806326,-1.122563,-1.123372,-1.740491,1.021995,-0.711979,1.257564,-0.330277,0.749333,0.913083,-1.661996,0.770265,-0.301962,-1.045826,-1.445823,-2.025656,1.637536,-1.308302,0.860436,-0.954328,-1.203787,0.139775,0.759413,P
-0.683738,-1.061438,0.384763,0.71538,0.058156,-0.936804,0.630603,0.552586,0.667602,-0.963186,-1.656965,-0.000005,0.241609,-0.847712,-1.53166,-0.295885,-0.282419,1.303219,-1.314697,0.822287,-0.345534,1.22568,-0.047519,0.282866,-0.0066,N
-1.194859,-0.920296,-0.213085,1.473503,-0.127674,-0.535873,0.355046,0.131883,-1.480898,-1.728548,-1.753956,0.163369,-1.562315,1.643121,1.47347,-1.497811,0.858597,0.04336,0.244299,1.26255,-1.035304,1.205375,-1.718064,0.686078,-1.295056,N
-0.746662,-0.875101,0.156781,-1.267452,0.869635,0.638741,1.254208,0.869882,0.550165,1.250667,1.109861,0.070088,0.133215,-1.65692,0.707206,1.072202,0.349585,-1.037126,-0.175073,-0.884101,-0.87476,-1.603936,-1.922068,-1.044554,0.555492,N
1.033151,0.270606,1.315042,-1.175892,1.062894,1.026841,-1.706097,-1.576614,-1.162174,-0.774743,1.004693,-1.053094,-1.552229,-0.514983,-0.7807,1.58458,-0.005695,1.513598,0.424669,-1.657141,0.844746,-0.849992,-1.092325,-0.641673,1.13315,P
-0.297563,-0.924818,1.310837,1.654351,0.4999,-0.774559,0.791985,-1.21884,-0.583681,0.077076,0.820754,1.012434,-1.626686,1.119165,1.864342,-1.081849,1.396778,0.252448,0.563951,-1.379233,1.174182,0.423909,0.712939,-1.333642,-0.717018,N
-1.1642,-0.770894,-0.975512,-0.43418,0.187918,-0.541188,0.687142,0.569306,-1.16051,1.391522,-0.08936,-0.133731,0.808905,0.063698,-0.391802,-0.631826,-1.576217,1.008792,1.116122,0.060842,1.108901,0.057787,0.109003,-1.241669,-0.802172,N
2.132521,1.609701,1.114317,1.349234,-1.434481,1.356081,1.523304,-0.263069,0.182195,-1.743238,-0.657402,-1.495451,1.341267,0.958824,0.724829,-1.143465,-1.073123,-0.596863,1.476477,-1.247679,-0.172973,-0.525137,-1.398164,0.200926,1.693008,N
0.772261,1.475434,-1.022908,-0.368143,0.344183,0.587921,-0.837907,-0.398847,0.674921,-0.766489,-0.501765,0.638247,-0.21218,-0.465018,-0.169801,0.532194,0.981418,0.140602,0.933308,0.551759,-0.050284,1.187462,-0.649605,-1.033347,0.91083,P
0.47194,1.358251,-1.962402,-0.100173,1.163672,-1.725351,-0.133859,-1.264209,1.467772,1.477201,0.910588,1.683032,0.776414,-0.887802,0.697234,-0.049679,0.542446,-0.306808,-0.591191,0.849008,-0.989017,-0.255128,1.07445,-0.345242,0.159924,P
-0.613,-0.000548,-1.167023,-0.344435,-1.231201,-0.7022,-1.786408,0.727297,1.653658,-1.052964,-0.686275,1.150556,0.123236,1.025539,-0.381493,-0.725383,0.454971,0.842226,1.110312,0.476326,0.569789,0.944523,1.084746,-1.132694,-0.195542,N
-0.96613,-0.494189,-0.472107,-0.587604,0.007712,-0.62169,-0.891225,0.842239,-0.376918,-1.033156,0.459589,0.68614,-1.632641,-1.360972,-1.036724,-0.616331,-0.557933,1.28573,-0.548097,-1.660954,-0.452434,-1.33508,-0.882862,1.040825,-0.900054,N
1.074825,0.87289,0.321669,-0.54103,-0.721996,0.656147,-0.015176,-0.739615,1.183546,0.272323,1.616767,1.02995,0.632768,-0.458465,0.185041,0.601939,-0.204463,0.470687,0.349249,0.865953,-1.134823,-1.784039,0.386103,-1.026088,0.309422,P
1.263785,0.885244,0.904638,1.097246,0.032086,0.364397,-1.800769,-0.393771,-0.106295,-0.141942,1.318862,-0.500269,0.687249,1.380625,-1.418605,0.145569,0.864737,-1.681823,-0.76744,1.318087,-0.444365,-1.254658,1.347597,0.427549,-0.58656,P
-1.297697,-1.753792,0.690539,0.596188,-0.431718,-1.285913,1.09665,-1.132589,-0.623845,1.466392,0.681465,-1.64386,1.234931,1.862142,-1.325483,-1.707061,-0.310026,-0.457873,-0.762689,1.325594,-0.294777,-0.201309,0.627274,0.423964,0.085618,N
1.211088,0.751917,0.788145,-0.785499,0.232463,-0.671273,-0.601591,-1.333983,-0.433431,0.087141,-0.316777,0.328222,1.353375,-0.121192,0.383879,-0.992344,0.61438,1.487439,0.432519,0.337851,-0.684115,1.353325,0.486444,0.192698,1.349234,P
0.684151,0.127421,1.195297,-0.248977,-0.715875,-1.040255,-1.756983,-1.246492,-0.469187,-1.767782,-0.581597,0.755531,1.126696,0.399806,1.289597,-0.678649,-1.465922,-0.246866,-0.014643,0.369323,0.817731,-1.041879,-1.440809,-0.6905,-0.832827,P
-0.209402,0.397791,-1.494715,1.69865,-0.443627,1.188358,0.798904,-1.083618,-0.442218,0.655208,0.35498,-1.299357,0.305043,1.137841,1.320936,0.593008,1.129718,0.600429,-1.366021,1.28259,1.382372,1.189479,0.986882,1.234145,-1.4349,N
-0.194404,-0.057399,0.028475,-1.404273,-0.88373,0.353207,1.225158,0.88428,1.213907,1.058596,-1.722613,1.263539,0.869456,0.624993,-0.98036,0.83097,-0.778929,0.111872,1.365147,0.273032,1.121179,0.369094,0.719244,-0.192615,-0.156596,P
-0.30271,-0.332775,-0.031895,-0.397388,0.910113,0.949927,-0.29791,-0.002596,1.207549,0.799252,0.892711,-1.27793,-0.134521,1.165683,0.350053,1.386278,-0.584432,-0.746577,1.383305,-0.88828,1.134134,1.144327,-0.019909,1.249066,1.461196,N
-0.459552,-0.985786,0.966872,1.250649,-0.335861,-0.441226,0.625366,1.102095,0.389924,-0.234695,-0.750954,-0.834738,0.111817,-1.517574,0.790752,-1.391147,0.917064,1.495026,-0.001034,0.245636,0.271028,-0.912637,1.073179,0.337509,-1.087106,N
1.603797,1.274849,0.686679,1.619254,-1.210061,-1.384574,-0.471574,-0.949795,0.837529,-1.167902,-0.79429,-1.491199,1.068718,-0.745822,1.096228,1.452474,-0.995185,-1.53489,0.410362,-0.980295,1.381959,-0.16571,-1.618338,1.308144,-1.34402,N
1.127138,1.521784,-0.310717,1.736032,-0.461397,1.181558,1.493825,-0.954799,0.481061,0.849665,1.224082,-1.024291,-0.419857,0.135316,-1.328107,-1.530652,1.646006,-0.292103,0.047749,0.200687,-1.530904,0.516426,-0.214077,1.292568,-1.444989,N
-0.212912,-0.166554,-0.296292,1.727973,-0.209614,0.700011,-0.017342,0.78972,-1.055159,-1.42722,-0.996575,1.07528,-0.273378,-1.527538,1.313379,-0.596609,1.69705,-0.44749,0.2274,0.84907,-1.753407,1.071222,0.117781,0.821233,0.736285,N
-0.637146,-0.098387,-1.284053,-0.674432,0.418347,-0.011444,-0.03262,-1.564122,-1.259925,0.885428,-1.344963,0.880586,-1.812105,-1.686126,-0.468732,1.074067,-1.626358,0.217966,-0.870905,-0.383483,-1.189441,0.153916,1.660598,0.38251,1.669469,N
-1.195805,-1.744986,1.530322,1.476636,0.152845,1.555704,-0.239068,-1.593927,-0.82335,1.590164,1.628385,-0.285506,-0.898094,-1.391424,-0.02267,-0.410439,-1.332381,1.255127,0.366829,-1.660207,-0.818904,-0.631178,-0.986833,1.200303,0.41032,N
-1.132888,-0.476607,-1.741955,0.194496,1.173737,-0.043236,0.054062,-1.277394,-1.141298,-0.162663,-1.448804,-1.249878,0.096809,1.790026,0.164442,0.044913,1.060715,0.088276,-0.239083,0.057006,-1.357213,-0.194106,0.411652,-1.057355,1.586764,N
0.610629,0.982967,-0.116245,-1.196307,-0.311122,-0.385834,-0.850898,1.747025,0.276749,-0.845001,1.00258,1.184956,0.98246,0.039323,-1.173831,-1.68375,0.700744,0.820208,-0.719777,1.389227,-0.419804,1.174548,0.784855,0.60383,0.777634,P
