"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","binaryClass"
-0.13971,-0.091335,-0.534201,0.955472,0.647731,1.611469,-0.61348,0.174757,0.034627,0.601547,1.33169,-0.384616,-0.787152,0.031358,-1.242206,0.442659,0.807869,0.09163,0.541025,-1.662035,-0.417698,0.785424,-1.182365,-1.477912,0.215866,N
0.836282,1.092842,-0.242817,-0.352918,0.9218,-1.402439,-1.615775,0.344295,-1.592829,1.076631,0.295058,1.247621,-0.381796,1.237543,-0.397108,0.572173,1.560143,-0.758734,-0.140474,-0.991187,-0.327948,0.633846,1.617007,-1.219419,-0.233233,P
0.289232,-0.399127,-0.0284,-0.505434,1.421695,-1.685858,-0.748892,0.099487,0.846051,0.67558,0.469613,1.552856,-0.288778,-0.426944,-1.781714,0.85634,-0.578138,-0.049335,1.333136,-1.473405,1.287019,-1.261649,0.701602,-0.550566,-1.600618,N
-0.386968,-1.448544,-0.967459,0.625256,-0.827024,-0.241381,-0.641136,-1.328057,0.424932,0.58633,-1.721135,1.604269,1.516625,-0.74098,0.2511,-0.573047,1.135561,-1.111551,0.001805,-0.372903,-0.47979,0.439082,1.560047,1.64514,1.494384,N
-0.296049,-0.424411,-0.770923,-1.304034,-0.677837,-0.573391,-1.404715,-1.406659,-1.142473,-0.220477,0.786039,0.387394,1.532769,0.293264,0.724732,1.034094,-0.756297,1.717527,-1.365761,1.646715,0.198649,0.390814,0.39435,0.820432,-1.643503,N
-1.461855,-1.0333,-1.050707,-1.466647,-0.371435,-0.149019,-1.113568,-1.072744,1.383296,-1.292468,1.124578,-0.131269,-0.167715,-0.208849,1.642155,1.390752,-0.195544,-0.540626,1.093176,-1.302661,-0.854962,0.043477,-0.070679,-0.598502,1.427684,P
1.470717,1.396209,-0.936087,-1.038482,0.822169,0.496329,1.651586,0.700779,0.062667,-0.813168,-1.738765,1.490699,0.378375,0.809519,-1.502874,1.35467,0.439985,1.129585,0.31627,-1.354519,0.919685,0.631058,-0.541093,0.271331,0.173219,P
-0.270784,-0.849276,-0.971661,-0.90964,0.477216,-0.086802,-1.549674,0.83253,1.319086,0.048997,0.809644,-0.113924,-1.114395,1.566505,-0.442471,-1.594629,-1.204462,-1.536037,-1.504291,1.634761,0.668581,0.821409,0.244504,-1.088228,-1.316803,N
-2.340296,-1.602069,-1.600928,0.000583,0.953995,-0.579475,1.80589,0.753854,0.679762,-0.836006,-0.552672,-0.081106,-1.686153,-1.051646,-0.64661,-1.498723,-0.201928,0.536837,0.214563,-1.01224,0.533157,-1.128807,0.67592,-0.27829,0.802453,N
-1.538338,-1.397283,-1.465588,-1.466694,1.645298,1.545183,-0.903044,1.425541,0.214589,-1.284943,1.022639,-1.543327,-0.899968,0.098971,0.50833,1.097303,-1.513609,-0.751589,0.870904,-0.155478,0.359928,1.291132,-0.153101,1.463965,0.399777,N
1.949565,1.541413,1.878585,0.681784,-0.406284,-0.433573,1.777562,1.346328,-1.137361,0.309048,-0.353692,-1.364791,-1.579042,-0.870304,-1.61982,-0.193076,0.640248,0.012766,1.157189,-1.627857,-1.009089,-1.151795,0.255209,-0.900223,-1.3558,N
-0.313591,0.391517,0.667785,-0.363604,0.100555,0.274761,0.845846,0.917477,-0.506407,0.08207,-0.19325,0.785411,0.214538,1.334355,-1.858354,0.704231,-1.587934,0.327051,-0.565666,0.905533,0.719131,-1.495169,-1.467596,0.790434,1.467773,N
-1.522567,-1.362518,-0.572137,0.651272,-0.756915,0.125723,0.645593,0.932905,1.327301,0.679288,-0.932848,-1.174122,1.648806,0.751337,0.234233,1.039242,-0.650568,1.108158,-1.610142,1.175057,-1.51992,-0.139418,0.953073,-0.574418,0.417309,N
0.838795,1.752701,0.391944,-0.82273,1.211642,-0.58507,0.123852,1.35523,1.328052,1.41735,-0.405766,1.576364,-0.800908,0.768,1.165698,-1.501782,1.349495,-0.526526,1.240312,-0.851453,-0.362162,-1.557526,-1.367735,-1.565119,-1.576188,P
0.369633,0.020377,0.425356,-0.396432,-0.362328,0.214397,0.252437,-0.292228,0.57494,1.728205,1.194965,1.293029,-0.534159,-1.520668,0.208299,-0.300589,0.808847,-0.939819,-0.428518,1.404488,-1.418585,1.860471,-0.626887,-0.482494,0.368867,P
1.719677,1.747827,1.941101,0.669845,-1.642986,1.481618,1.707348,0.188247,-0.257337,-0.393254,0.190109,-1.524369,-0.014684,0.283466,1.074272,0.024217,0.159876,0.050294,1.245622,-1.090487,-1.496655,-0.57715,1.413936,0.602278,-1.367499,N
0.722371,0.991206,1.639704,0.721827,-0.03664,0.906491,0.900491,1.009009,0.947822,1.400674,-0.308754,1.551822,0.174464,-0.721543,-1.343933,-0.992102,-1.100847,0.960555,-1.485445,1.05129,-0.495851,-0.693557,-0.347554,1.439089,-1.331768,P
0.066632,0.064585,1.49023,1.655287,0.381061,-0.954466,0.729363,-0.858111,-1.764753,0.528702,-1.198359,-1.570433,-1.165865,-0.127525,-0.080321,0.926007,-0.50966,1.757133,1.363866,0.826404,0.339431,-0.476408,0.046549,-1.506443,1.276892,N
-0.946636,-1.552979,-0.933231,-1.559618,-0.779369,0.141885,-0.199315,0.97709,-0.081474,-1.689804,0.05563,0.908752,-0.251449,-0.26488,0.934771,0.697604,-0.326676,0.51721,-0.683991,1.481774,0.532777,-0.825408,-1.276865,1.197773,0.587607,P
0.857723,0.372383,1.3845,1.002085,0.308769,-0.026156,-1.548648,-1.555727,1.107038,-0.483988,-0.826223,-0.779011,-0.688869,0.764118,-0.2728,-1.090411,1.306652,-0.510826,0.636992,-0.442181,-1.633611,0.338471,0.530757,0.581789,-1.395562,P
-0.794203,-0.36024,0.386716,1.491199,-1.036793,-1.56311,1.441601,0.461906,0.827916,-0.630604,1.057017,0.034359,-1.296251,-0.099814,1.535238,-1.43718,1.113421,1.296014,-1.181921,0.858437,0.574337,1.393912,-0.674199,0.430174,0.641451,N
-0.110311,0.020814,0.610156,0.428752,0.110679,-0.567197,1.80586,-1.498077,-1.17312,0.72163,-1.256093,0.962542,1.557463,-0.684896,0.926326,-1.617403,-0.693938,-1.000872,-0.843449,-0.07804,1.319501,-0.875901,1.007564,1.19601,0.467212,N
-1.787654,-0.900653,-0.019796,1.703348,-1.569227,0.08228,0.467544,1.553831,-1.293896,-1.57686,-1.066295,-0.37494,0.972004,0.371591,1.644882,-0.475485,1.643383,-0.862299,0.273704,-1.038469,1.124456,-0.392046,1.50271,-0.370698,1.335171,N
-0.057115,0.616334,1.311045,1.013374,-0.628213,-0.351185,0.803603,0.558774,0.929568,1.708112,-0.115011,-1.1112,0.025204,0.026497,0.258172,-1.218813,-0.348997,0.53211,-0.949941,1.142547,0.373694,-0.71826,0.142107,0.733772,1.499233,P
2.176,1.637332,0.091175,-1.221808,-0.472275,0.556132,-1.399076,-1.464417,0.080472,-0.032478,-0.053813,-0.581944,-0.283027,-0.507346,1.277095,-1.010124,1.659774,-0.562012,0.248404,-1.417563,1.019564,-0.169422,-0.716928,1.461305,-0.992661,N
0.944705,0.185676,-0.432809,-0.676169,-0.802,-0.267553,0.761613,0.970198,1.479778,-0.657165,-0.989197,-0.360737,0.127346,-1.003616,-0.486735,-0.042647,-0.822248,1.147804,0.446637,-1.653753,-1.142854,1.04293,0.242827,-0.214476,0.975368,P
0.884819,0.069741,0.752384,1.108949,1.308292,0.316417,1.320659,-0.394755,0.229598,-0.771581,-0.099368,-0.723906,-0.743668,0.421237,0.910034,1.450705,0.748986,0.227575,1.357238,-1.591456,1.694321,1.142505,0.829209,-0.843865,0.978637,N
