"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","binaryClass"
1.267528,-0.038751,1.420485,0.20976,1.054455,-1.19983,-0.274849,-0.147853,0.894814,1.354665,-1.452855,-0.923116,1.38469,-1.614599,-1.566316,1.542902,-0.979605,-0.354586,-0.801633,-1.401035,0.095472,0.942926,1.394869,-1.659342,-0.972946,N
0.32756,-0.302292,-1.301292,-1.427924,-0.021156,0.18296,-1.081772,1.321825,-0.988723,-0.481388,-0.566327,-0.237401,0.570095,0.335815,-0.564625,-0.066585,1.329034,0.240794,0.556887,1.428355,0.452562,1.140029,0.83082,-0.046837,0.652596,P
-0.667527,-0.615082,-1.145761,1.058642,1.56169,1.077522,1.614311,-0.443991,-0.008858,1.773254,0.578855,0.983923,0.297642,-1.000968,0.129722,0.287603,0.964863,0.089934,-0.068748,1.526335,1.163137,-1.211678,-0.630461,-0.635158,-1.684263,N
0.091917,-0.090901,0.279489,0.299992,0.223941,0.406629,-0.115899,-0.680411,-0.169299,0.582603,0.136778,1.322229,0.671186,0.248543,-0.932762,0.861881,-1.336017,-1.357119,1.668336,0.770802,0.717339,-1.245237,-0.562138,0.115846,1.114671,N
-0.506762,-0.059925,-1.155836,-1.740948,1.664395,-0.447167,1.291214,-0.784491,-0.350729,1.69368,1.344057,1.511043,-1.15096,-0.773139,1.448765,-1.271382,0.375018,-0.478462,0.013367,0.608887,1.219368,-0.726188,0.219279,0.469296,-0.556235,P
1.018363,-0.632675,1.674798,0.966413,-1.407297,-0.441991,-0.000176,0.315713,-1.682206,1.373708,-1.799327,-0.52977,0.63124,1.681746,1.277151,-1.086679,-0.875634,-0.846588,-1.446359,-1.076037,0.315505,-0.471497,-0.91323,0.149291,1.283335,N
1.189592,-1.434153,-0.950643,-1.012059,-1.484508,1.456324,1.500051,1.621291,-0.32773,0.964984,-1.771144,0.989886,0.567176,-1.154025,-1.091607,-0.086923,0.494255,-1.542345,0.719585,0.728277,0.468648,1.121181,0.598958,0.194354,0.808415,P
0.270347,0.958493,1.60657,-0.944832,1.303843,1.364253,-0.023998,1.140398,1.251714,-0.53477,0.280188,1.440745,-1.450282,1.478323,0.914122,-0.327824,0.385491,0.485854,-1.390915,-0.534196,-0.133376,0.273953,1.289083,0.665084,-0.739767,N
-0.046374,-1.764462,-0.779954,0.20948,0.054852,0.417246,0.602959,-0.088198,0.979157,-0.399009,0.93583,-0.602901,0.967696,1.459194,0.796878,0.714841,1.240017,-0.910544,0.73854,1.650417,0.356077,-1.23307,-1.633522,1.743,0.650112,P
-1.527839,-1.205419,-0.719006,-1.030058,0.037438,-0.160438,1.574668,-1.569709,0.909424,1.768025,0.410031,0.563523,1.433176,-1.665587,0.610721,-1.396441,-0.999794,1.09828,0.548855,1.153484,-1.1774,-1.454408,-0.511845,0.60288,1.219624,P
-1.241854,-1.088866,1.53831,-1.30403,-1.037554,0.831488,-0.668334,0.862311,0.208518,-1.667312,-0.139843,-0.202804,-0.32396,-0.650349,-0.216352,1.111932,-0.595355,-0.527996,0.380439,-0.150566,0.649968,1.329161,-0.437713,0.40502,0.299517,P
-0.634177,0.017568,1.610558,0.766425,-0.199982,0.303485,1.570782,1.708158,1.496776,0.949312,0.538408,-1.084213,-1.137754,0.745258,0.194223,0.896794,0.484279,0.575202,-0.31219,0.251114,0.451858,-0.978795,-0.693744,-1.048571,0.517324,N
0.175843,0.97024,0.395273,1.43432,1.646506,-0.73017,-1.686701,0.05904,-1.634574,-0.224863,-1.337961,0.900035,0.283378,-0.396533,0.191301,0.968145,1.612033,1.419161,0.87347,-1.661257,-1.178947,-0.003877,1.300184,-0.370187,-1.572312,N
-1.528711,-0.55613,1.66059,0.020341,-0.452448,0.834793,-1.289646,1.509145,0.636524,1.153845,-1.045255,-1.447242,0.096611,-1.187022,0.023317,1.490028,1.083407,-0.838261,-1.035082,-0.344816,-1.666356,-0.090401,1.558348,-0.056364,1.378481,P
-0.307164,-0.800988,-0.169507,1.229078,-0.65292,-1.793704,1.287073,-1.268362,-0.397203,0.660646,-1.379864,0.927973,-0.156664,1.669558,-1.461215,-0.04534,-0.116959,-0.727954,1.710134,-0.937352,-1.213537,-0.484748,1.865417,0.846064,1.214739,P
-1.057893,0.388964,1.098343,1.067235,0.209626,-1.346445,-0.606156,1.151687,-0.664153,-1.257288,0.338585,-0.599709,0.128924,0.724014,1.008752,0.521302,1.661094,0.876669,-0.267939,-1.657626,-1.121471,1.537128,0.267121,-0.919999,-0.124856,N
-0.899163,1.011838,-0.125639,-0.388708,-0.692722,0.660845,-0.465085,-0.844167,1.141262,-1.632812,1.378825,-1.002223,1.171952,0.485966,-0.23464,-0.941777,-1.293636,1.15664,-1.428146,-1.109615,0.078849,-0.299354,-0.199028,-0.851692,-0.754362,P
-0.751671,-1.693383,-0.133274,0.548626,-0.911533,-0.700468,-0.743023,0.071059,0.927131,0.365287,0.604618,1.011455,-1.622937,0.57134,-1.584561,-0.456096,1.164574,-0.788133,-0.343539,-0.901347,0.690195,1.102807,0.85177,-0.440027,0.720654,P
-0.963766,1.650744,-0.666355,0.525559,-0.224476,0.408035,-1.365691,0.081799,-1.218446,-1.354424,1.589454,-0.476094,-0.011975,-0.679869,0.047536,-0.0339,-0.554355,-0.683263,-0.83618,-1.38694,1.2914,1.624608,1.187782,-1.281481,-1.407623,N
1.079897,-1.390681,-1.495053,-0.768323,-0.936091,-0.132603,-1.155939,-1.135049,-0.840941,0.444701,0.126329,-0.45749,1.620236,-1.642804,-1.620421,-1.156272,-0.279185,1.221428,0.613701,-0.280485,1.391047,1.438861,-1.666471,-0.797621,0.32875,P
-1.234977,1.035906,-0.618284,-0.355802,-0.073292,-0.637491,0.509003,-0.9334,1.463264,-0.118136,1.114843,-1.301567,-0.642346,-1.107994,-0.966644,1.690138,1.61461,-0.966342,-0.695953,0.411298,-1.108623,-1.016925,-1.200631,0.771891,0.105451,P
1.426486,-0.724579,-1.627916,1.312827,1.646224,-0.437757,-1.179885,0.801705,-0.040578,-1.469908,-0.33016,0.380782,-0.727986,1.407262,-1.227771,0.621357,1.302468,1.402388,-1.599361,0.207883,-0.469582,1.43947,0.854438,0.533507,0.187829,N
-0.934053,-1.527626,-0.857375,0.078104,1.526392,0.932792,1.178145,-1.402401,-0.282121,-1.057947,0.627607,-0.175331,1.418407,0.467036,1.143949,-1.659121,-1.038643,0.313692,1.787396,0.84715,1.265181,1.606666,1.555683,-0.453372,1.119708,P
-1.020734,1.435449,0.705352,0.896332,0.298607,-0.787481,1.616063,0.189931,-0.604405,0.232025,1.42717,-1.602826,-1.46291,-0.723609,-0.16768,1.605895,-0.775308,0.669249,-0.149891,-0.794043,-0.131485,-0.231594,0.026788,0.429902,-0.137507,N
-0.462644,-1.380146,-0.376305,0.890356,-1.373816,-0.882082,0.091767,0.782538,0.031993,-1.231721,-0.169526,-1.526148,-1.486746,0.492475,0.784225,0.391784,0.369662,-0.833531,0.995277,-1.161804,-1.36702,-0.344731,-0.412792,-0.946371,-0.763032,P
0.270515,-0.80393,0.490017,1.096419,0.333356,0.096068,1.067376,0.99483,0.371924,-0.128852,-0.946888,0.73732,0.467929,-1.19734,-0.129636,-1.550763,0.066071,-1.745156,0.5799,1.071652,0.052515,-0.769605,1.223552,0.562326,-0.354515,N
-1.267864,0.071745,-1.218198,-1.461299,1.625971,1.574978,0.51967,0.044762,0.158256,-1.65093,-0.002292,0.35842,-0.804768,0.802402,0.220709,1.06053,-1.049418,0.801431,1.398696,-0.073772,-0.709996,0.175287,-1.735448,1.553427,0.188241,P
-1.079154,-1.552118,0.495163,0.018155,0.503478,0.571997,0.504856,-0.024984,1.190971,1.741011,-0.550892,-1.536261,1.175306,0.95771,1.402121,-0.987722,-0.383208,-1.229581,-1.422471,0.246968,-0.966404,1.412209,0.005144,-1.03831,-0.890378,P
1.733962,-0.78892,-0.966629,-0.638321,1.527054,-1.652471,-1.151192,0.213407,0.274474,0.717161,-0.703397,0.994858,-1.157068,0.94423,-1.599075,1.305798,-0.027324,0.35488,-0.631198,0.435995,-1.117669,0.814344,0.55335,0.317923,1.472491,N
0.782038,0.168592,-0.788125,-1.65211,0.884476,1.148623,0.497935,0.285849,-1.514088,1.473214,1.394172,1.092502,0.2863,0.874253,-1.508045,0.554492,-0.88116,1.166503,1.901945,1.219646,-1.777171,0.154423,-0.098774,1.206589,1.449243,P
-0.761423,-0.395917,1.630752,-1.493809,1.05966,0.650612,0.746747,-0.501835,0.792213,-1.393975,1.224621,0.586791,1.274977,0.471897,-0.55067,1.33052,-0.453659,-0.425203,1.284209,-0.765274,0.645359,1.300079,-0.155971,-0.646342,-0.730937,P
-1.295236,0.692366,0.274306,-1.250171,-0.326668,-1.720069,0.494223,-1.238331,-1.473003,0.466799,-0.642439,0.308448,1.010496,0.272757,-0.962534,0.354109,-0.125457,-0.655187,-0.739653,0.590668,-0.243485,-0.200825,-0.645387,-0.219399,-0.266221,P
-0.296568,0.61283,1.39956,-0.684342,-0.217581,-1.690806,1.622012,1.639162,1.319383,0.271613,1.564034,1.141434,1.540167,-0.672901,-0.398444,-0.067135,0.399258,0.993029,-0.819861,-0.991012,-0.28771,0.884699,1.584688,0.862247,-0.830254,N
1.498041,-0.626977,1.322861,-0.029457,0.75317,0.546185,-0.105089,0.33864,-0.886279,0.48258,-0.407952,-0.891218,1.061514,-0.018093,1.304468,-1.144157,-1.185788,-0.611844,-0.716636,-1.783501,1.052769,0.622609,0.436361,0.228292,1.02445,N
-1.055001,-0.162852,-0.407535,1.490724,-1.189428,0.126115,1.197416,-0.035787,0.966035,1.589298,0.550287,0.450349,-0.442451,1.015066,1.25218,1.213273,-1.006652,-0.383095,-0.263364,-0.170284,1.233053,-1.075792,-1.665077,1.645023,0.906046,P
0.328357,1.27936,-0.341356,-1.687553,-1.167419,0.610774,1.348008,-0.746602,0.479847,-0.222828,0.022969,0.807875,-0.339414,1.642715,0.258336,-0.238338,0.845238,-1.660054,0.794711,1.35055,1.534629,-0.738403,-0.81905,-1.921331,0.968382,P
-0.324781,0.994354,-1.544821,0.042159,-1.103516,1.783025,-0.964658,1.644371,-1.441105,-0.153983,1.057418,-1.016627,-0.793651,0.398189,1.386326,0.518334,0.003939,0.895216,-0.884838,0.871554,-1.888445,-0.391637,0.919859,1.725192,1.688249,N
