"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","binaryClass"
-0.511507,0.131822,1.549419,-1.287627,-0.453457,-0.53705,0.827813,1.00241,1.404576,-0.223567,P
-0.737975,-1.735152,-0.223532,0.284592,-1.261308,0.463244,1.538099,-1.343731,-0.91603,-0.041255,P
0.245354,0.534813,-0.184263,1.121569,-1.139775,0.609074,-0.160139,0.617544,0.941815,1.143318,N
-1.092161,0.983959,1.390039,1.732313,0.703171,0.839446,-0.991851,-0.320751,-1.289482,-0.4517,N
1.442464,0.041728,-0.562306,-1.546423,-0.235456,0.068073,1.21554,-0.924619,-0.411511,1.262073,P
0.395534,1.48352,-1.455379,-0.43235,-0.86398,-0.639381,1.263966,0.224089,-0.715958,-1.497856,N
-0.518189,-0.131319,-0.087828,1.00364,-1.45765,-1.537424,0.689977,-0.318191,-1.392411,0.447532,P
0.341133,-0.290273,-0.694436,0.997975,0.297277,1.582648,-1.413345,0.60321,-0.920585,0.513482,N
-0.094463,-0.074099,0.535159,-0.638159,0.529219,0.766896,-0.569287,-0.364661,0.694975,0.990736,N
0.331948,-0.271279,-1.346268,1.596881,1.342718,-0.723499,-0.53717,0.223303,0.245063,1.520204,N
-0.881316,-0.592934,0.039885,1.756097,0.511142,0.671661,-0.38889,1.010885,1.265678,-1.750629,N
-0.908182,-1.695926,-1.502233,1.426882,-1.262723,-1.319511,-0.55992,-0.955342,-1.671503,-0.5536,N
1.610768,0.096388,-1.42365,-0.192254,0.6599,-1.266773,0.237005,1.730916,0.237769,-1.536949,N
-0.340611,0.045536,0.555948,-0.268074,1.432484,1.405853,0.885232,-1.584687,-0.580209,-1.18827,P
0.646957,1.102969,-1.657046,0.877001,-1.326588,-1.272059,0.503118,1.474661,0.857894,0.084187,N
1.327836,-0.711562,-0.992431,-0.192313,-1.083995,0.790979,-0.125923,-1.350923,-0.487489,0.317224,P
1.74837,-1.075019,1.668457,-1.232129,-0.214126,1.582182,-0.753694,1.481911,-0.058795,-0.907066,P
0.56004,-1.401653,0.318646,0.075021,-1.204065,1.438371,-1.434649,-1.422175,1.687956,0.334491,P
-1.047794,-0.897692,1.141747,1.644813,-0.416731,1.601041,-1.534312,0.620592,0.313837,1.247178,N
1.365528,1.591321,0.422151,-1.212674,0.546677,-0.467445,-1.109396,0.476372,1.575463,1.188849,P
-1.532531,-0.828023,-0.081332,-0.563646,0.35844,1.346563,-1.105342,-0.550385,-1.255719,1.377303,P
-0.929823,-0.801091,-0.007145,-0.194974,0.158468,0.208572,-0.737702,-1.206291,1.005067,-1.439029,P
0.965292,-0.794208,0.018882,0.351565,0.577968,-0.220089,-0.445215,-0.081101,-1.605181,-0.195291,N
0.158501,-0.67803,1.34117,-0.736128,-1.14029,-0.409819,0.675101,-1.584463,1.357454,-1.159486,P
-1.677917,0.131212,-0.162475,1.485524,1.445951,0.162549,1.400889,0.119543,-0.733735,-0.343694,N
-1.243174,-1.345799,-0.980318,0.228879,0.342807,-1.142222,-1.608511,-0.943615,0.231661,-1.094857,P
0.695407,-0.006102,-1.562148,-0.139831,-0.09369,-0.713352,-0.012931,-1.093007,-1.16477,-0.14774,N
-1.491706,0.713372,-0.363569,-0.217593,0.605928,-1.096847,-0.867759,-0.922847,0.215186,-0.633575,P
1.661249,-1.008666,-0.301404,0.014386,-1.050978,-0.654415,0.577215,0.995303,-1.204782,0.577634,P
0.722889,-1.2001,-0.230179,0.492221,-1.813972,1.501515,1.531445,-1.31488,1.198098,-0.735373,P
0.172045,-0.302605,1.377616,1.137126,-0.766691,-0.609826,-0.01868,-0.637262,-0.302193,-0.850592,N
-1.096992,-0.331984,0.512263,-1.203112,-0.476799,0.281683,-0.867164,1.266729,0.324917,-1.405529,P
-0.05206,0.344327,-0.576249,-1.555618,-1.320289,-1.01413,-0.542962,0.234263,0.931738,0.064136,P
1.648697,1.596381,1.190115,0.484513,-0.43225,-0.14577,0.416911,1.357403,-0.783369,-0.741898,P
0.894096,1.5709,-0.273821,-0.815303,1.592937,-0.02205,-0.38229,1.307811,1.009437,1.425925,P
0.556735,0.185204,-0.652511,0.424762,-0.442817,-0.715155,-1.172885,1.445293,-0.642779,1.098623,N
-0.62488,-0.897214,-0.97877,-0.640229,0.694469,-0.884463,-1.276612,1.467186,1.05438,-0.656877,P
-1.693749,0.379944,1.598199,-1.050796,-1.594962,-0.818521,1.650055,0.386133,-1.14867,-0.929355,P
-0.331018,0.566606,0.931198,1.525753,-0.573628,-1.376171,-0.383399,0.9226,-1.141494,-1.466362,N
-0.084712,-1.478269,-0.975912,-1.537147,-1.683691,1.379732,-0.122417,-0.985636,0.527735,-1.231461,P
-1.389802,-0.826077,-0.341751,-0.816719,-0.408607,-0.078385,0.453649,1.568238,0.416009,1.473341,P
0.859255,0.999499,-1.036176,-1.093214,1.561467,0.78349,-1.785004,-0.86027,-0.908397,-0.688382,N
-0.15005,-0.996921,1.592781,-0.325889,-1.34843,0.215456,1.387849,-0.867976,0.153839,1.146923,P
-1.129324,-1.10176,1.443063,0.574885,1.651252,-1.705058,-0.037978,0.281239,-1.104,0.750703,N
1.637877,0.63393,1.137146,-0.125549,0.077187,1.122734,-1.237352,0.820374,-1.410642,1.46869,N
0.997816,0.217366,1.070986,-1.554407,-1.622251,1.283051,-0.365221,-1.706732,0.182437,1.429664,P
-1.338179,-1.029536,-0.900113,-0.889403,-0.399822,-0.665291,-1.092886,1.347282,0.071409,1.307224,P
1.379747,1.476001,0.046576,0.445023,1.648452,1.064004,0.117291,-0.652191,-1.427125,0.146176,N
-0.790989,0.865613,-0.276879,0.279288,-0.351696,0.432148,0.725156,1.756058,-0.921622,-0.026712,N
-0.467401,-0.427403,0.069276,-0.663723,1.264993,0.555538,-0.989363,-0.268502,-1.0133,0.765836,P
1.661475,-1.416612,-1.601961,-0.332878,-0.208282,0.130513,0.52323,0.236061,-1.250795,1.239513,P
-0.333063,1.476403,1.331752,-0.890883,-0.207671,-1.631768,1.363612,0.137861,0.741396,0.50895,N
0.29221,-0.0372,-1.249872,-0.116576,0.031703,-1.084454,0.781478,-0.7726,0.088267,-0.63698,N
-0.863385,0.455153,-1.359484,1.016933,-1.139952,-0.575894,-0.464915,-0.82939,0.746073,-1.717442,N
-0.797911,0.092913,-0.723436,-1.303941,-0.422944,0.497633,-0.311165,-1.091982,-0.271892,0.611877,P
1.240705,0.567692,1.461652,0.845692,0.954363,0.368616,-0.281529,-1.324516,-1.698177,-1.468936,N
0.870241,-0.729894,-0.728111,-0.271279,0.299564,0.05894,1.400727,0.403902,-1.158868,-0.071225,N
0.897971,-0.314069,-1.230126,-0.987805,1.07665,-0.367541,1.461379,0.957683,-0.134567,-1.449682,N
1.376465,1.458498,0.243208,-1.488778,-1.722385,1.032999,0.590463,-0.930793,-0.121519,0.7063,P
-0.676062,1.68733,1.177024,0.585746,1.545404,-0.536333,1.303218,1.139362,-0.050726,-0.572696,N
1.017887,1.584846,1.598427,-1.373664,1.086195,0.474275,-0.203164,1.240402,0.491527,-1.607103,N
