3.5436 -1.50745 0
7.92744 -1.63008 0
5.17987 -1.11888 0
-0.731047 -0.910361 0
-1.14889 0.723568 0
6.93097 -0.134246 0
1.50069 -0.398139 0
-0.254064 -1.6205 0
6.30625 -2.31223 0
7.71569 -0.417067 0
0.527413 0.291178 0
-2.58986 1.15636 0
8.2505 -1.40964 0
-5.56919 -1.89678 0
-0.68053 1.47562 0
-3.8647 -0.122765 0
9.42168 -2.494 0
6.48396 -1.33613 0
-5.82604 -0.0187404 0
-1.03232 0.434169 0
4.62721 -0.593485 0
4.91245 -2.1677 0
-4.3664 -0.819978 0
5.31229 -0.313696 0
-2.99057 -1.15394 0
3.76223 -2.33065 0
5.7713 -1.10321 0
8.6335 -1.67541 0
0.807054 -0.553506 0
3.86327 -1.69943 0
-1.65396 0.111208 0
-3.67805 -1.21155 0
11.8325 -0.913693 0
0.307208 -1.70167 0
-3.98141 -0.627158 0
2.66136 -1.53846 0
-0.864838 -0.720122 0
2.09248 -2.48973 0
-5.11496 -1.09137 0
-1.6756 -2.8514 0
7.5391 -2.02466 0
-2.14945 -1.72913 0
-4.59115 -0.677269 0
5.73273 -0.988857 0
-0.465563 -2.3547 0
-3.57317 -0.491169 0
8.17065 -1.10789 0
1.19806 -1.84743 0
8.96422 -1.24184 0
-1.82863 -1.62815 0
2.98375 -1.19757 0
-3.49487 -0.130694 0
-1.77775 -1.90666 0
-4.79804 0.357675 0
-4.71653 -1.736 0
-4.21551 -1.75542 0
3.32672 -1.56329 0
-1.90104 -1.39476 0
-1.59673 -3.42478 0
-0.40427 -1.69614 0
0.11003 -2.77251 0
2.55806 -0.966947 0
-2.80863 -0.00758516 0
-1.21865 0.316077 0
4.22705 -0.538391 0
-4.0645 -1.17109 0
0.368026 -1.96444 0
-5.83183 -0.910188 0
5.22482 -1.06928 0
0.179591 -2.3514 0
-0.168937 0.131014 0
4.40906 -1.44608 0
-0.968958 -2.14083 0
4.35717 -1.93518 0
4.37246 -1.04545 0
2.48634 -0.901347 0
4.65495 1.02939 0
0.773676 -1.95051 0
-1.76224 -3.52286 0
3.74918 -1.68127 0
3.1398 -1.03905 0
-3.75622 -0.157153 0
-4.63658 0.252251 0
-2.60129 1.46372 0
1.85527 -0.418906 0
9.42957 -1.89173 0
2.63223 -1.89955 0
-10.5788 -2.2146 0
-11.1977 0.765022 0
3.47929 -0.936609 0
0.600738 -1.15628 0
-1.25391 0.761619 0
1.44919 -1.68082 0
4.6726 1.24372 0
-3.15859 -0.164143 0
5.08986 -0.904264 0
6.34791 -1.69794 0
-3.65726 -0.870504 0
2.96058 -1.33802 0
5.2658 -1.32806 0
16.5582 0.579533 0
12.8062 -1.14317 0
-4.63949 -2.11912 0
1.41458 -0.0764925 0
0.568527 -2.17056 0
-4.89567 -1.19615 0
-3.65881 -0.646537 0
0.421082 -0.277019 0
5.56891 -1.702 0
6.05331 -1.90074 0
6.11881 -0.255653 0
1.45037 -0.412213 0
5.36 -2.12055 0
3.11586 -2.77979 0
11.775 -1.66788 0
-0.604845 0.145716 0
-5.24237 -0.673251 0
-11.5868 -0.993072 0
-0.633532 -1.06352 0
2.14149 -0.646325 0
-5.13578 -1.85272 0
2.60195 -1.85965 0
8.30157 0.676054 0
2.65199 -0.339037 0
-0.0150272 -1.2509 0
-7.15006 -1.27404 0
-1.19791 -1.1086 0
3.25638 -1.40614 0
-0.751516 0.268193 0
0.514185 -3.81062 0
-8.43224 1.01029 0
9.99204 -0.771915 0
-5.44619 -2.01367 0
2.54469 -1.27762 0
3.74692 1.03443 0
-2.26019 -1.07419 0
3.09194 -0.910169 0
-1.4446 -0.277165 0
7.81443 -0.57082 0
-4.39813 -0.87139 0
6.35718 -2.88109 0
7.61732 -0.30337 0
2.34662 -1.4788 0
-0.949412 -0.727851 0
-2.1511 -0.587179 0
2.39672 -1.12927 0
-2.87595 0.837124 0
13.1092 -0.642256 0
9.36054 1.46993 0
-4.82834 -1.14979 0
0.159218 -2.10048 0
5.02261 0.640919 0
-0.953318 0.139805 0
2.57002 -1.64914 0
3.33997 -2.85701 0
1.47398 -2.40069 0
-2.63281 -1.35238 0
4.98815 -2.23648 0
6.29319 -0.318643 0
1.89951 -2.81289 0
-2.88236 -1.28358 0
3.36159 -1.36394 0
5.11841 -0.160705 0
6.88269 -0.659577 0
-2.51971 -1.28271 0
4.68008 -1.431 0
6.88271 -0.536286 0
0.566625 -1.97704 0
-3.45516 -0.838743 0
-4.2249 -1.87856 0
-2.71616 -1.07243 0
2.49828 -2.32938 0
-2.62327 -0.00947749 0
-2.24053 -1.46649 0
1.93137 -0.061847 0
3.14636 -2.45837 0
-4.13689 -3.01876 0
3.94912 -1.34316 0
-1.90357 -0.852822 0
4.15717 -0.235974 0
5.73224 -1.59799 0
-0.420961 -0.201302 0
8.8362 -2.23643 0
3.73891 -0.517766 0
-0.00284882 -0.727726 0
6.94409 -0.187407 0
-3.61496 -1.65511 0
-2.32901 -2.04609 0
0.33347 -0.768208 0
2.5544 -2.63653 0
-10.413 -0.352735 0
5.1113 -2.07196 0
4.69058 0.00366094 0
7.8014 -2.41111 0
-1.08082 0.07633 0
8.60219 -0.547286 0
0.0578438 -1.07875 0
4.43617 -4.05762 0
0.543616 -0.337034 0
8.49278 -1.21242 0
0.553607 -0.808243 0
-8.95338 -1.18589 0
2.62955 -1.44593 0
-4.81803 0.292274 0
-3.51089 -2.85245 0
11.014 -2.02162 0
-1.78973 2.1136 0
7.80968 -1.1821 0
2.0997 -2.48456 0
8.12363 -2.46299 0
9.0916 -1.73117 0
7.40891 -1.01111 0
-5.73961 0.40351 0
2.30203 -2.46527 0
4.16158 -1.01709 0
-1.83418 -1.11309 0
1.12034 -0.6227 0
-2.57843 -0.234061 0
-2.34536 -0.223617 0
0.263427 0.147765 0
1.52601 -1.252 0
-7.60538 -2.22729 0
2.16587 0.122226 0
-0.348 -0.977352 0
5.77649 -0.51237 0
-0.0950591 -1.56392 0
5.63906 -0.219148 0
-2.65642 -0.604035 0
5.47246 -1.30173 0
-2.97571 -2.24355 0
2.32387 -1.30812 0
-2.80577 1.58175 0
-3.89571 -1.28381 0
1.97711 -0.909038 0
0.759808 -2.14589 0
-1.75634 -0.767425 0
-7.12866 0.211571 0
-3.76794 -1.25195 0
5.4509 -2.1592 0
-8.14262 0.629139 0
0.900925 -0.205548 0
-11.1047 -1.63254 0
0.217898 -1.83986 0
5.61912 -2.14494 0
-6.17075 -1.91971 0
-0.0618117 -2.0838 0
-5.46927 0.0761587 0
12.9601 -3.03737 0
3.03281 -1.02879 0
4.6844 -0.150806 0
-4.68732 -0.521246 0
1.96903 -0.620364 0
-0.240216 -0.0863333 0
3.81031 0.00862295 0
3.80068 -0.519082 0
-3.06658 -0.959352 0
-1.47897 -1.38626 0
8.72685 -2.21017 0
0.436603 -0.18486 0
8.07833 0.306764 0
-6.1929 0.0334629 0
4.3344 -1.39944 0
2.94752 0.271379 0
7.436 -0.117017 0
4.03155 -0.903405 0
6.24742 -1.43592 0
0.331672 -1.68626 0
-0.3857 -0.171386 0
-6.26689 -2.66321 0
6.00378 -0.7776 0
2.68277 -1.59862 0
-0.850138 -1.9303 0
7.69185 -0.166963 0
3.14869 -0.426935 0
8.08893 -1.9119 0
2.88094 0.470249 0
4.94242 -1.02754 0
-14.3098 0.695755 0
4.86858 -0.0556202 0
-2.9592 -2.11804 0
3.48639 0.0283444 0
-2.40296 -0.579512 0
11.6803 -2.0785 0
-1.17753 -0.232602 0
-4.28773 0.420861 0
-7.04862 -0.335955 0
-4.78522 -1.06292 0
2.56381 -1.41106 0
-0.555954 1.68255 0
-1.54379 0.0866985 0
-0.221768 -0.800063 0
-3.56408 -0.163313 0
4.70667 0.445411 0
0.4031 -2.07867 0
8.41579 -0.653098 0
-3.45929 -0.313267 0
8.37904 -0.38682 0
6.09854 -0.655141 0
5.74422 0.21842 0
5.86316 -2.11947 0
12.3394 -2.65748 0
3.6628 -1.79609 0
-5.88384 -0.320165 0
-4.31328 -2.36916 0
-3.03294 -0.466915 0
2.3505 0.54251 0
5.2857 -0.753172 0
3.17065 -2.9404 0
-0.750449 1.39321 0
3.48071 -1.10342 0
-0.202146 -2.29985 0
-2.32509 -1.8279 0
-1.31916 -1.93284 0
0.34143 0.0565574 0
3.8103 -1.32192 0
-2.07922 0.49596 0
-7.11085 -0.937063 0
5.79272 -1.40398 0
0.282799 -0.838163 0
6.33125 -1.48261 0
3.44474 -0.184393 0
5.94033 -2.7955 0
0.653442 0.149472 0
-3.01901 -2.19174 0
1.66292 -0.668699 0
6.63917 -1.67894 0
5.33115 -0.790523 0
-4.09034 -0.483325 0
0.496345 -2.82415 0
3.26466 -0.367254 0
1.31491 -0.495319 0
-1.91329 -0.902943 0
-6.94707 -1.9895 0
-2.73615 -1.09154 0
0.856863 -2.08518 0
-2.53398 -1.27779 0
-4.70077 -1.73187 0
8.38779 0.860677 0
-3.97093 0.571942 0
6.11407 0.971189 0
1.3043 -1.14819 0
-0.427453 1.09323 0
6.14079 -2.38749 0
7.1629 -1.13271 0
10.2153 -1.9764 0
10.7317 -1.79466 0
5.36057 1.72129 0
6.0312 -1.13382 0
3.00428 -0.294596 0
4.30008 0.888892 0
-4.35134 -0.0404583 0
-0.0283013 -0.822059 0
4.05541 -1.88729 0
1.05757 -0.167927 0
4.57331 -0.915336 0
5.20508 -1.66572 0
12.7849 -0.576669 0
11.2507 -1.03305 0
2.743 -0.101896 0
3.25497 -0.0644257 0
-1.37417 -0.905129 0
1.44541 -0.133645 0
-5.10875 -1.97028 0
-0.327744 -0.347708 0
3.42181 -1.19384 0
7.00636 -0.973374 0
0.0897883 -2.04183 0
-5.92525 -0.251326 0
4.74757 -0.902994 0
-1.60999 -0.954493 0
15.2114 -1.10886 0
2.08745 -0.632149 0
-1.72166 -0.668854 0
-2.68616 -0.172976 0
1.43966 1.13435 0
2.92906 -2.6799 0
10.2394 -1.55004 0
-3.14967 -1.90164 0
-6.01612 -2.30875 0
5.65314 -1.68647 0
2.46159 -1.50727 0
1.99229 -0.730119 0
11.579 -1.50588 0
-5.29187 0.199307 0
11.8471 -0.71439 0
2.71538 -1.82701 0
-1.83448 -0.523582 0
1.83052 -2.56539 0
-6.12706 -0.906768 0
1.1652 -0.225434 0
15.8289 -2.03487 0
-5.01537 -2.89978 0
4.48297 -1.00637 0
4.43732 -0.835647 0
10.9128 -2.89209 0
-1.15669 -1.18043 0
2.69136 0.0726521 0
-1.26006 0.372442 0
8.48019 -2.42806 0
-6.6536 -0.452895 0
7.87451 -2.72857 0
5.35911 -2.68585 0
2.74909 -0.515946 0
-3.10443 -0.655477 0
-2.93682 -2.00865 0
-9.311 -0.232745 0
0.366772 -1.21573 0
0.613284 0.347771 0
1.15844 -1.60731 0
-9.22278 -1.17817 0
-5.75014 0.298632 0
2.76837 -0.608404 0
7.23652 0.316112 0
-0.187076 0.0340577 0
9.95571 -1.2279 0
-1.44677 -2.65691 0
-2.72239 -1.31713 0
-0.282117 -0.107099 0
7.58059 -8.21591 1
4.87592 -6.8571 1
4.82024 -6.91436 1
12.1209 -7.76039 1
5.95858 -7.42104 1
9.52963 -7.94646 1
7.37396 -7.42682 1
7.30002 -7.10611 1
6.59617 -5.67618 1
