-1.79426 -8.18571 -0.103308 5.20678 7.71964 -0.208447 -1.63138 -9.11273 -1.69343 -6.0827 0
-1.66807 -8.35676 6.7973 4.18976 9.62638 -10.749 -1.4896 -7.13126 1.28719 2.73773 0
-0.847516 -4.1855 4.77756 -3.32473 10.1041 -2.19472 -8.67225 -2.61462 -2.50098 -6.33116 0
-7.74197 -19.2375 0.127212 -3.12937 7.1173 -13.1754 7.34248 -11.7599 0.227556 0.630724 0
-1.71461 -3.12887 10.8618 -5.01126 6.48435 -8.48884 -1.19708 -10.685 2.47547 1.97059 0
-3.82147 -4.31603 -2.30636 8.87496 8.63387 -5.67597 9.6998 -9.1076 -2.23807 7.6213 0
-4.49678 -8.83127 -4.12923 6.65181 6.36698 -6.29854 -5.94164 -11.2169 -1.62515 -1.23016 0
-1.61903 -4.21761 0.863889 -2.09018 5.44045 -7.98451 4.39198 -11.611 -4.02948 -17.2641 0
-4.0654 -1.85339 3.4837 -3.05561 9.77232 -10.0324 -0.9211 -10.86 -2.27622 0.071718 0
-4.0826 -5.61058 14.6259 10.1305 6.18923 -1.38138 -3.44699 -4.11793 -3.22605 -3.47634 0
-5.21731 -4.61243 11.9126 10.4402 6.95598 -3.74828 17.4821 -8.8376 -3.98466 4.61831 0
-3.0379 -8.73131 7.4707 6.15338 8.43401 -8.88834 7.16779 -5.50171 -5.29427 -16.174 0
-4.28472 -15.0509 8.3693 3.15807 8.95328 -2.60056 -5.25974 -6.55698 -2.54333 -9.741 0
-2.84826 -0.266048 10.7267 5.68439 8.78884 -7.88972 3.83718 -11.1207 -4.60346 -1.91205 0
-1.80602 -7.63889 14.4283 -2.07211 9.45383 -12.7907 9.12286 -8.72304 0.0297444 -3.97664 0
-1.71897 -1.97953 5.10928 0.668501 9.84006 -9.76673 2.4073 -9.84093 1.1898 5.86531 0
-0.798167 -2.54001 -2.52594 -4.10888 7.37829 -9.29969 -0.0355625 -8.12456 -5.35764 -6.18701 0
-0.622048 -0.25492 4.37837 -0.700078 10.9877 -4.81982 6.12683 -9.46629 0.0590317 -8.43566 0
-1.92041 1.34227 16.1432 4.83768 7.52756 -9.17084 11.1861 -9.13319 -1.59965 1.89234 0
