-3.19686 12.079 -8.81938 4.9429 -11.7659 -8.31156 -12.7928 8.05527 7.50908 4.99351 0
-2.40636 18.8906 -4.1464 7.04693 -7.0612 2.81223 -14.9337 2.0066 3.57038 5.48258 0
-1.33632 16.1295 2.0705 8.97742 -17.0917 -4.17284 -5.12822 5.42839 10.2476 3.99878 0
0.0584421 2.26355 1.15111 5.36122 -1.17203 4.92526 3.46266 8.36843 8.71328 5.59004 0
-4.47759 8.9478 0.0275493 1.01689 1.27496 -2.08543 1.91134 7.79231 8.00351 1.81098 0
-0.304487 17.2528 0.915465 2.68379 -11.9699 7.10734 -10.371 11.0423 6.62862 3.33072 0
-4.12335 12.4574 5.08956 4.50026 -4.18989 -6.09784 -17.941 5.08454 8.81282 3.13069 0
1.1686 9.27307 -0.786726 12.9027 5.09914 -11.9278 -7.52094 8.03315 6.66733 -0.183858 0
0.047077 -0.796857 -1.634 2.31871 -14.2174 -3.73769 -2.61332 7.09102 3.27219 0.350397 0
-0.887274 -8.16324 0.784711 5.51959 -8.77794 5.86036 1.86358 12.1547 7.67881 3.13656 0
-6.52395 7.72101 -1.87764 7.14426 -8.80572 -11.4554 -17.8879 12.7517 5.40371 4.13572 0
-0.929068 -1.14563 -4.27765 5.64391 -3.3918 -3.83436 0.599674 6.73496 12.6867 3.4893 0
-2.75605 8.22989 0.390765 0.240261 -8.6053 -0.564571 -16.2176 0.700571 8.45457 5.75931 0
-1.326 5.98407 2.95218 4.17773 0.472054 4.63049 -30.3191 9.48629 6.03152 3.1853 0
-3.90098 -2.18001 -2.80331 4.01852 -5.9382 -4.87753 -8.08889 12.9024 8.1307 1.49441 0
-0.568002 22.6588 1.01094 5.76812 -12.9221 0.670964 -17.2406 0.686749 5.12049 2.99951 0
-0.0644504 -4.18327 -1.98086 4.67836 -2.71892 -1.48632 -14.2375 11.9839 9.59786 2.33247 0
1.21132 0.504906 2.04442 7.08834 -3.97669 3.23002 -8.87233 5.93297 5.57678 2.25773 0
-3.14348 9.23608 -1.06671 5.7885 -5.49724 -5.86177 -20.5297 15.3328 8.34828 2.96073 0
-3.53563 7.51336 -2.43849 4.172 -4.57753 -7.20178 -2.90537 6.25821 3.46967 3.73936 0
-1.14241 13.4717 -1.15446 5.18995 -7.19605 5.54921 -15.544 11.5847 3.43897 0.932526 0
-3.39169 4.1444 -8.5417 2.69106 -8.72938 -2.17906 -17.1472 7.9082 7.57756 4.14358 0
-0.710393 -3.00926 0.622277 6.45946 -6.70907 -2.00401 -0.168557 7.62469 5.43309 1.25963 0
-5.26259 13.5613 -3.95376 7.76589 -8.98548 -0.822635 0.0575507 9.80832 6.97748 4.62575 0
-3.10634 -6.47409 -7.46482 5.80485 -10.9964 7.49569 -18.5858 9.30833 12.3328 4.46305 0
-4.89658 -1.87528 -0.88506 8.80396 -8.47744 6.64156 -14.9947 3.50823 6.22737 4.11086 0
-3.60791 -8.93971 -1.48629 6.48875 -15.9616 -0.318456 -20.5224 11.8327 8.61212 2.32643 0
1.50777 3.45455 3.76748 8.14409 -8.35675 2.9891 -2.32554 10.8115 11.0564 1.74292 0
-4.35576 12.4487 4.10191 5.09832 -10.3552 4.46733 -6.20122 -1.26086 9.64998 4.76443 0
-2.34424 -5.18963 -3.02937 3.42887 -18.0497 -5.93402 -8.11205 8.8714 9.50726 3.25117 0
-0.785966 -4.60223 -0.493707 6.88442 -18.2924 1.7352 3.0613 10.6306 7.20014 5.46112 0
-4.39234 4.1764 0.10315 3.57962 -3.48717 -1.4632 -13.9765 4.21307 5.13295 4.18009 0
1.43889 -7.60611 -1.63835 8.27365 -5.81227 0.929836 -8.74485 8.89316 1.29053 5.95872 0
-0.289719 11.4628 0.752726 7.17521 11.3737 8.71625 -1.90921 1.08771 11.4042 2.64611 0
-3.84522 6.05824 3.44797 2.30289 -4.95501 -3.7906 -15.8831 19.3927 8.85758 5.34924 0
-0.107046 5.13214 -5.88101 2.09509 0.588443 1.49261 -20.8055 13.5892 3.69205 2.54735 0
-1.77925 6.76285 -0.519909 7.02539 -6.25814 3.39026 -3.42669 7.59031 17.5333 1.35673 0
-2.24053 13.9505 -0.239758 9.62971 -4.22289 0.600196 -5.81347 12.2876 15.5937 0.416282 0
-1.55146 4.26699 5.82533 6.03388 2.61855 2.25294 -7.7748 3.90788 16.1634 3.19424 0
-6.07475 -1.94585 -0.381046 5.053 -2.31043 -1.48993 0.874693 5.83666 11.5087 4.73331 0
0.810063 18.8722 3.65952 3.66321 -7.76593 4.08987 -5.30044 8.0745 3.60234 4.54464 0
