5.73827 15.3549 7.88958 4.31626 -4.04329 5.80065 -5.19564 11.0992 -9.33012 -2.68459 0
13.654 7.28588 -0.571444 4.0217 -10.516 2.00942 -6.2615 10.9597 1.82028 -4.97308 0
11.3243 13.8762 6.77234 6.5803 -2.554 4.40401 -6.58967 13.6424 -11.328 1.43514 0
2.38261 15.0892 4.98051 8.08117 1.87448 1.85541 -3.23203 8.31613 -8.26108 3.55299 0
11.2423 9.10985 0.834281 1.83489 -1.61644 7.18807 -5.09865 8.35378 -2.12873 -4.15978 0
9.44783 -2.58024 2.28689 5.77956 1.56957 6.43965 -6.84818 7.38985 -2.98627 -5.10395 0
6.66435 -0.347954 6.88891 6.16613 -1.80436 7.22476 -4.86981 10.4255 -22.6016 2.33349 0
4.80407 4.40033 -0.667694 7.52845 -10.0917 5.71348 -5.57479 7.92539 -12.2179 -1.36248 0
7.4879 18.154 5.78844 4.95553 0.779938 6.91241 -7.99256 8.78551 -2.88434 3.77749 0
7.517 22.9707 5.13637 5.15835 -12.2853 3.10481 -5.50736 6.17379 6.27009 0.653012 0
10.1365 2.97641 6.23532 5.10394 0.425984 6.25528 -6.31753 8.1593 -12.615 -3.81744 0
9.64392 9.64887 -7.89405 2.56395 -5.23005 6.81348 -4.50647 11.3565 -15.3952 4.49331 0
-1.08888 29.3842 31.3539 4.77004 9.33439 7.67422 -5.4165 4.20824 -30.4259 2.29998 0
3.77082 0.933529 3.77034 4.20882 -7.81785 7.51871 -8.8204 11.7931 -6.11367 -2.63818 0
3.20467 11.6104 1.89479 1.7042 -0.686159 4.89704 -5.79015 9.2647 -12.9859 -3.80197 0
2.54885 11.3548 2.70735 5.34197 0.158852 7.38752 -5.79912 -2.20579 -14.802 -3.55787 0
11.1628 -4.46454 -4.33137 3.11335 1.95486 3.96863 -6.73035 11.7537 4.51306 -3.28756 0
3.47671 30.8455 -6.56668 6.61211 -4.13576 7.363 -5.0691 4.25225 1.00992 2.20651 0
6.27178 3.94969 -1.40957 10.1583 -12.005 6.53815 -3.36943 4.51475 -13.1655 -0.903749 0
3.11701 13.5123 4.56392 3.5856 -19.3857 8.76484 -5.39501 1.09584 -10.0787 3.51991 0
5.30029 15.9916 9.65952 -0.543044 -6.74099 4.97964 -5.33796 7.89923 -17.826 1.01534 0
3.14916 10.5352 4.63852 2.85829 -1.36757 9.1489 -4.05144 6.65847 -2.05504 -0.470039 0
14.3062 14.4547 5.2793 -4.18491 -0.987016 6.33359 -6.28634 0.19984 -15.4679 -2.55939 0
12.3244 1.00053 -10.1961 3.74484 -1.396 4.68784 -5.46683 7.56225 -9.1845 -4.21893 0
5.55985 11.4436 23.0427 3.4374 -0.817542 4.84243 -5.91435 1.09828 -22.0634 -4.83306 0
9.87973 -2.46491 -2.99745 2.76163 -2.26529 6.82952 -6.30437 8.26232 -15.0125 -3.31396 0
5.28811 17.6078 8.50645 1.03473 -4.85942 5.17021 -4.53968 9.09167 -13.9293 11.8373 0
5.84517 10.5081 8.00021 7.8002 -7.83086 6.25331 -6.80351 4.12592 -8.26714 3.30652 0
3.59379 8.36632 -1.54244 5.4256 -8.30498 6.46057 -7.29466 6.64841 -5.72287 1.68776 0
8.34959 -4.67881 4.91864 8.46345 -0.161142 6.63885 -6.81418 2.8752 -14.919 -0.993817 0
6.89995 3.05255 5.02991 7.87829 8.49945 5.26694 -3.06362 10.5297 -22.6871 0.329709 0
5.34114 19.4531 6.84009 9.46548 -13.3169 8.19929 -5.1352 12.6777 -4.49016 4.88902 0
-0.392813 1.38787 10.8239 8.30898 -0.0192162 5.90565 -6.5424 3.97764 2.25482 -6.39205 0
9.86179 5.27149 6.11514 3.62941 -1.05904 8.47391 -6.69137 7.69644 -15.4182 8.05599 0
4.22904 13.6032 3.16213 8.51952 -3.98886 4.19808 -4.04828 6.62361 -9.18632 2.43415 0
7.0296 7.46933 5.43824 7.05979 -2.2126 4.88786 -6.7505 7.62597 0.426289 4.4529 0
8.58617 14.5375 8.87937 2.27865 -2.47891 8.10008 -4.48619 12.5869 -15.2814 1.93374 0
2.42286 3.54503 21.081 7.99518 -10.5753 5.8839 -4.43237 9.25441 -21.369 9.2447 0
9.57973 10.9385 -0.841269 1.94168 -10.67 4.24124 -6.11142 -0.409329 10.8088 -0.962538 0
5.59652 14.0403 12.0584 4.07899 -1.56533 7.93522 -3.24559 14.0904 -10.3067 5.2605 0
-2.10542 17.6829 8.10774 13.8884 -11.9784 3.51068 -3.63521 6.26387 -11.908 0.680757 0
9.09629 4.60084 1.73835 1.53865 0.26217 5.93477 -8.69033 1.81347 -16.2822 -2.41076 0
7.73031 6.56236 0.268237 9.07601 3.66627 4.07876 -5.09738 5.18339 0.542063 -3.71364 0
5.7569 18.8042 0.758876 10.3921 9.46847 6.68344 -4.88402 8.25784 -20.8761 -1.8252 0
3.20194 7.45374 3.10659 8.65085 -12.5445 6.0519 -3.74392 7.42693 -12.6914 1.93601 0
4.64431 18.9053 -4.08611 3.28307 3.65355 6.77481 -3.72121 6.68161 -9.53968 -2.44926 0
8.94142 19.8802 13.0328 11.3033 -6.41066 4.80686 -4.9695 10.0674 -14.5124 -0.281267 0
-1.67789 -2.19075 4.71356 9.94774 6.97433 4.28365 -4.37646 3.51504 -23.1585 0.442604 0
11.6143 2.68763 9.49818 0.3986 -11.9033 4.3327 -5.17044 9.57138 6.31484 -11.7742 0
12.387 10.2491 2.51398 -2.16063 -7.86824 10.6102 -6.99033 7.01127 -9.11851 -2.49796 0
0.263771 15.0318 -4.63856 12.9373 -4.78015 3.56325 -4.2112 1.8398 1.82738 -1.25308 0
-2.69977 1.52898 1.52773 2.73289 -1.81787 2.36136 -4.23154 4.80888 -9.3932 3.63595 0
0.920382 10.8815 7.29924 7.68 13.3367 3.94354 -2.96574 6.59691 -7.01766 1.15157 0
4.41935 -12.6922 8.1848 8.0913 -5.89731 3.93674 -3.03677 2.94313 -8.90784 5.37933 0
4.13157 12.1121 11.7172 9.7032 -1.31111 5.66962 -6.14538 8.40416 -22.6254 -4.18411 0
6.61008 20.7942 10.6389 10.6569 -3.03428 8.54292 -4.21186 9.42972 -4.69293 -3.39054 0
