-3.16854 2.49177 0
3.42715 3.65762 0
-1.15045 10.1287 0
1.37127 -3.20378 0
3.15024 9.39837 0
-3.74051 -2.29475 0
-2.99848 7.62028 0
-4.13985 2.4109 0
-2.21235 -3.74437 0
2.64536 -3.5104 0
1.61526 1.53354 0
-1.95228 4.57837 0
-3.71104 1.64302 0
0.478177 1.09584 0
-3.84754 -5.66738 0
-7.27896 4.72717 0
-3.42927 5.54453 0
-1.55719 0.18067 0
-5.38637 2.81914 0
-5.27215 3.79985 0
1.42597 1.40086 0
-5.94814 3.1064 0
-1.69273 -0.054211 0
0.427053 -0.161577 0
-6.7265 3.37322 0
-0.439923 8.51058 0
-7.57838 3.31068 0
-5.08837 4.00637 0
0.98788 6.41657 0
-2.67674 -0.956761 0
-0.682719 2.55834 0
-0.832666 0.934266 0
-3.00749 0.568039 0
-2.55625 -7.6207 0
0.531044 4.74096 0
7.34611 2.86106 0
-4.92556 4.38114 0
-1.83255 -1.79721 0
-3.57239 -3.4432 0
1.11112 3.77011 0
-3.81125 0.0595046 0
-0.709179 0.620119 0
-1.3236 1.80914 0
-4.02391 -4.75537 0
-0.636835 -1.28724 0
-4.62874 -0.159988 0
-5.67672 5.4216 0
-4.31903 -5.40894 0
-3.19604 4.14579 0
-5.24333 -2.05762 0
-0.092807 1.8357 0
-4.77704 2.01047 0
-1.77363 5.27786 0
-6.34579 -4.55345 0
-3.00232 6.45897 0
-4.19859 3.52362 0
-2.46105 5.95745 0
-3.32983 -2.91046 0
2.30632 -1.44086 0
-1.43091 0.517091 0
0.117565 4.64868 0
0.538065 6.00661 0
3.45104 13.2374 0
0.534726 -0.78899 0
-2.44676 1.85922 0
-6.50054 4.76604 0
3.3675 -3.33503 0
-1.16271 -1.91615 0
-4.64367 1.44839 0
-1.2637 -1.85392 0
-1.53282 5.58533 0
-4.04801 1.91608 0
-6.37453 4.73221 0
-6.02005 3.07442 0
-2.35916 -3.32277 0
-1.97658 6.08611 0
-6.63148 8.87139 0
-3.54944 9.41452 0
-1.05923 -5.85503 0
-1.45485 1.94047 0
-1.06888 3.06581 0
1.79703 2.34444 0
4.69424 4.89268 0
-5.33048 -3.99773 0
-1.58017 2.56847 0
-3.38719 5.814 0
3.69277 4.82296 0
-2.2739 5.46614 0
-0.455354 3.3756 0
-3.132 -0.0305761 0
-4.5484 1.00017 0
-8.40132 0.209469 0
-1.76515 6.06971 0
-0.854003 3.9573 0
-5.54363 -4.27883 0
0.0911136 6.83093 0
-3.85418 -0.339027 0
-4.9046 1.13274 0
0.409629 2.33811 0
2.84788 -1.88248 0
0.0837038 -1.18474 0
-2.85422 8.66263 0
-1.29217 4.84523 0
-1.60131 5.69401 0
-3.39578 1.81913 0
1.04199 2.56689 0
-3.46727 2.95718 0
-5.21229 4.83499 0
-1.31498 4.387 0
-0.631372 -1.52833 0
-2.16418 5.91517 0
-1.06018 7.03669 0
-4.96108 -1.20172 0
-2.51689 1.28003 0
-6.29193 -2.78361 0
-3.1253 1.02891 0
2.74613 -1.89057 0
-6.7289 0.41221 0
-1.67314 6.44992 0
-9.36807 0.708876 0
-4.53632 -5.00376 0
-5.3785 0.314685 0
-4.35993 3.24731 0
-0.877986 -2.95595 0
1.82391 3.2408 0
-0.876638 -1.36904 0
-4.19091 -2.22114 0
-3.64534 -0.0530475 0
0.266752 -5.58665 0
0.0482974 1.62025 0
4.15065 5.57882 0
-5.84256 -1.17803 0
1.9485 1.97535 0
-0.566254 5.48203 0
-7.22396 1.33227 0
0.505735 1.29536 0
-6.88034 -2.14816 0
-4.23806 9.18209 0
-0.41581 8.53144 0
-1.53459 3.80428 0
-4.5495 -2.65284 0
-7.47885 -3.25983 0
-3.67347 5.13703 0
2.05931 1.2704 0
-3.69783 6.69296 0
-2.98249 -1.96307 0
-3.48058 -7.82112 0
-2.80407 -1.49784 0
-1.35485 -1.64891 0
4.63183 0.161971 0
-4.69365 0.722229 0
-2.76777 0.123441 0
1.95121 1.71846 0
-3.22131 2.89526 0
-3.08315 -2.05274 0
-2.36626 2.67509 0
-3.983 2.69414 0
-10.7757 1.20545 0
-1.84097 4.35636 0
0.58703 -12.0492 0
-2.45293 5.89074 0
-6.87789 3.47961 0
-3.2486 -0.895306 0
-2.19489 2.26855 0
-0.33342 -0.732605 0
1.14131 -3.57069 0
0.411506 0.312897 0
1.67403 2.01169 0
-2.76117 -2.53066 0
-4.69901 5.1875 0
4.06781 -0.531929 0
2.10387 5.56194 0
2.46981 -0.137611 0
-0.718041 1.81708 0
-4.54465 3.86886 0
1.20352 -0.241742 0
-6.66289 -2.86978 0
-4.90024 0.87554 0
-1.59067 3.62156 0
-3.66962 -4.96159 0
1.17715 0.08848 0
2.32274 1.50598 0
-4.4441 7.83076 0
-6.12854 0.869911 0
-3.55787 4.55274 0
2.07808 11.4503 0
-4.57224 0.614213 0
-4.71468 6.67318 0
-1.77104 1.29936 0
-1.35835 -4.25355 0
-2.98206 6.22298 0
2.57068 -1.62696 0
-3.49014 1.64489 0
0.896564 6.24783 0
-3.92289 4.24421 0
-3.7181 2.36932 0
-8.06817 5.97039 0
-2.35952 2.58191 0
-3.71629 -5.3229 0
-4.06113 3.39214 0
0.154947 -2.48045 0
-3.55977 4.6711 0
1.44783 5.00857 0
-5.98946 -1.37474 0
-4.12053 8.37295 0
-0.587795 -2.41344 0
0.991315 6.27209 0
-3.58529 8.41696 0
1.44097 -1.80211 0
-2.85949 -4.55696 0
0.308913 -3.24356 0
-4.04693 5.6202 0
-4.1284 6.05123 0
0.65626 3.40477 0
-5.02774 3.92679 0
-1.28562 -5.12473 0
-0.382275 2.12786 0
-1.95311 8.14069 0
-1.93865 -2.91482 0
-3.80283 3.11616 0
-2.73589 -0.0989942 0
6.85067 2.98185 0
