"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"10d-10c-no0.dat",3.436,1,272.9,6492.1165,0.676730879237039,4.8973,0.0138,303.2222,0.9,0.2628,0.1511,0.1493,60.5773,0.1891,0.6078,59.6463,6.9849,101870215.3475,534.9518,0.5,0.237234886513218,0.310059596762108,0.275335697997782,0.0278024126983034,0.237586253326039,0.170158170825541,0.256876247673545,0.030233436001971,0.219999629530563,0.303179452156676
"10d-10c-no1.dat",3.4852,1,305.6,7393.1055,0.676701949994193,5.108,0.013,339.5556,0.9,0.2532,0.1508,0.1507,54.6688,0.1907,0.5842,62.4645,6.9163,131421076.65,606.2443,0.524,0.271519495252789,0.305251681066188,0.289876443373469,0.0223608943069528,0.235832469459541,0.186225787699652,0.261771231075797,0.025543020719608,0.239598608018571,0.297502805407514
"10d-10c-no2.dat",3.5585,1,361.8,9722.6719,0.676819911438264,5.7179,0.0112,402,0.9,0.2389,0.1523,0.1504,69.8033,0.1922,0.5851,55.063,7.4071,163091175.8367,728.4902,0.5535,0.244497030069115,0.286327987718658,0.268301321925266,0.0269342029646533,0.221122764332992,0.186336388679793,0.260058671575116,0.0294984057392748,0.248573430429323,0.258723140090169
"10d-10c-no3.dat",3.414,1,259.4,7006.5874,0.676764116009749,4.9266,0.0123,288.2222,0.9,0.2544,0.1507,0.1507,71.6558,0.1897,0.6066,59.3805,6.7683,86723685.598,511.7865,0.5095,0.27134707006648,0.29459877033435,0.282875424323569,0.028013095277723,0.207845077677105,0.145291203140527,0.254323304897676,0.0279361922968432,0.259047303444356,0.304038559997706
"10d-10c-no4.dat",3.482,1,303.4,6347.4094,0.676692383591533,4.2606,0.0109,337.1111,0.9,0.2379,0.1531,0.153,62.3683,0.1922,0.5629,64.8708,6.4329,149359918.8307,611.7603,0.464,0.263558229232242,0.293658437242879,0.245121955066374,0.0250101078117599,0.223035451063925,0.171034772364817,0.260863853370152,0.0265428446094702,0.250138967236701,0.182994142487236
"10d-10c-no5.dat",3.5784,1,378.8,7488.1798,0.676663886843262,4.2998,0.0158,420.8889,0.9,0.257,0.1474,0.1484,63.5855,0.1903,0.5347,60.4982,7.194,204165399.9244,757.98,0.5215,0.256744441784671,0.283885058887709,0.268474180203801,0.0204969430364777,0.227572807160906,0.0264794755386474,0.25584245028495,0.025575305110379,0.228820634417164,0.292724517179117
"10d-10c-no6.dat",3.3347,1,216.1,5741.8109,0.676736130853215,4.3914,0.0141,240.1111,0.9,0.2625,0.1547,0.1471,60.2037,0.1875,0.6158,59.2837,6.7561,59554152.786,422.6188,0.512,0.296184913963945,0.313218770490159,0.276600655888149,0.0260577042017248,0.281101465167842,0.222454073563373,0.270774716810538,0.0308324663109105,0.271045102724581,0.276175149394676
"10d-10c-no7.dat",3.5081,1,322.2,7856.3698,0.676696312325812,5.1441,0.0181,358,0.9,0.2365,0.1485,0.1472,58.5849,0.1893,0.5648,60.6708,7.0626,139762515.6227,644.3747,0.5273,0.266895617416589,0.276080398504052,0.268791310267756,0.0280771902053289,0.223856182441237,0.203125235508935,0.24603080339159,0.0289021622672933,0.256021267060609,0.286676590835157
"10d-10c-no8.dat",3.4259,1,266.6,6558.8882,0.676733458239926,4.4463,0.01,296.2222,0.9,0.2632,0.1537,0.152,56.6734,0.1908,0.5847,59.206,6.6757,93402862.7372,527.1731,0.4997,0.260602934354332,0.298481795759015,0.273843958457677,0.0281031612968192,0.268307529559486,0.245905280629585,0.259963889243559,0.0303488863407941,0.24413992767508,0.271356720219394
"10d-10c-no9.dat",3.4299,1,269.1,7008.6531,0.676760257664688,4.9814,0.0109,299,0.9,0.2709,0.1523,0.1507,59.7263,0.1887,0.6067,54.611,6.9799,81177701.515,530.701,0.4958,0.271210360442461,0.300513574210174,0.30627464026874,0.0252303045708694,0.255711414355602,0.232963178935385,0.261446567795755,0.0268324487300944,0.255335649157063,0.232586077293113
