-0.107344 0.0659169 0.0741641 0.043126 -0.0422119 0.0873985 -0.0443892 0.164319 -0.0403798 -0.034747 0.0407006 -0.0939418 0.0646755 0.0196912 0.0734238 0.00462325 0.170868 0.0729426 -0.107568 0.00233861 -0.0304462 -0.0157903 0.0124225 0.0549888 -0.0898472 0.119172 0.211392 -0.0883527 -0.0227079 0.108409 -0.0236832 -0.0343177 -0.0519434 -0.106898 -0.0150486 0.0681494 0.129398 -0.155885 0.0689851 0.138511 -0.22609 0.0081623 0.0948547 -0.0303821 -0.0847172 0.0370695 0.0707183 -0.0275653 -0.213379 -0.128878 0.0563441 -0.0700074 0.221178 -0.00735693 0.0259618 -0.0747052 -0.0408981 -0.148573 -0.0459234 -0.0286005 -0.123575 -0.0002091 0.0965992 0.0811472 0.196641 0.0482009 -0.0946218 0.0269488 -0.117829 0.118139 0.106131 -0.150327 0.0640801 0.0772821 0.069007 -0.0356337 0.0279288 -0.14629 0.00384801 -0.0860406 0.0476593 -0.224372 -0.0815525 -0.0876203 0.0936909 0.0321675 -0.00686023 -0.119939 0.05722 -0.0371489 0.0267006 0.0869765 -0.136221 0.0684441 -0.107891 -0.129372 -0.10692 0.101793 0.0243149 0.0415341 0
-0.0830668 0.0516912 0.0660451 0.0108487 -0.0305299 0.0612612 -0.035377 0.14162 -0.0340686 -0.0270127 0.0221034 -0.0757063 0.0399317 0.0260402 0.0633046 0.000639261 0.135914 0.0595721 -0.0857116 -0.000460446 -0.0105139 0.000471795 0.0057541 0.0452874 -0.068398 0.0903573 0.179432 -0.0738761 -0.0116515 0.0774415 -0.00830313 -0.022915 -0.0404892 -0.0923996 -0.00156365 0.0520796 0.10648 -0.133265 0.0548484 0.101526 -0.183447 -0.00743646 0.0674444 -0.0089512 -0.0604177 0.0299855 0.0717134 -0.0134861 -0.176096 -0.116265 0.0464898 -0.0588435 0.188908 -0.0232304 0.0166976 -0.0369774 -0.0273635 -0.119686 -0.043347 -0.0116936 -0.109222 -0.000373098 0.0787685 0.0705759 0.146684 0.0365063 -0.0747148 0.0270091 -0.0820572 0.0924494 0.0876437 -0.108987 0.0506827 0.0663525 0.057314 -0.0268478 0.031591 -0.104871 0.00328019 -0.0697154 0.0384088 -0.178022 -0.0762248 -0.0743562 0.0815209 0.015006 -0.00646654 -0.0878902 0.0459024 -0.0321854 0.0214497 0.0639204 -0.10456 0.0344386 -0.098129 -0.105072 -0.0844661 0.0792366 0.0266541 0.0378934 0
-0.0195305 0.00185531 0.0397055 -0.0500605 -0.000219875 -0.00864307 -0.00312987 0.0425353 -0.0211534 -0.0322682 -0.0232732 -0.0220062 -0.0312224 0.0511534 0.0233694 -0.0406746 0.0220808 0.0109053 -0.0361636 0.0260929 0.0565985 0.0410895 0.0238935 0.0253695 0.00479304 -0.00337243 0.0528951 -0.0249784 0.0214503 -0.000525359 0.0235847 -0.0246913 -0.011376 -0.026939 0.0358195 0.0321705 0.030021 -0.0533081 0.0444896 0.00135556 -0.0430871 -0.0267935 -0.015636 0.0471387 0.0126944 0.0046995 0.0681856 0.0234034 -0.0230445 -0.105015 -0.00847652 -0.0272038 0.0592798 -0.0651093 0.0153837 0.0607631 0.0184205 0.0108133 -0.045288 0.0420298 -0.0212299 0.00218913 0.0194027 0.00136065 0.0124634 0.00656136 -0.0230318 0.00818187 0.0202228 0.0172362 0.0325983 0.030611 -0.00804207 0.0345142 -0.00729964 -0.0125733 0.0337648 -0.00548902 0.0224659 -4.06977e-05 -0.0125393 -0.0549143 -0.0337433 -0.0255882 0.0225872 -0.0256758 -0.00889037 -0.000725474 0.00636467 -0.0334517 -0.0342408 -0.0204106 -0.0327472 -0.014458 -0.0394911 -0.0307704 -0.0147943 -0.0053946 0.031225 0.00299814 0
0.0024557 0.0166224 0.0366919 -0.0663266 0.0121202 -0.0126812 0.00299053 0.0401399 -0.0163777 -0.027478 -0.023156 -0.0165953 -0.0299093 0.0480291 0.0140484 -0.0338689 0.0144735 0.00750177 -0.0296444 0.0257455 0.0540042 0.0437828 0.0253802 0.0195431 0.00872684 -0.0166556 0.0456101 -0.00925049 0.0121653 -0.0036836 0.0307761 -0.01924 -0.00110247 -0.0256593 0.0390002 0.0143639 0.0289373 -0.0571571 0.0392255 -0.0113021 -0.0362124 -0.0290151 -0.0150223 0.0472638 0.0138493 -0.0039127 0.0678275 0.0195654 -0.0123541 -0.102042 -0.00799982 -0.0185904 0.042488 -0.0757357 0.0121388 0.0659721 0.0195525 0.0160608 -0.0385369 0.0417087 -0.0167113 -8.73544e-05 0.0236444 0.00983963 0.00277052 0.00722517 -0.00584423 0.00694585 0.0223707 0.0147025 0.0253776 0.0443636 -0.00429393 0.0241164 -0.00792177 -0.0122989 0.0345569 0.00812941 0.0136238 -0.00238326 -0.025404 -0.0308032 -0.0401868 -0.0218576 0.0239957 -0.0342774 -0.0129158 -0.00179975 0.00127733 -0.0277291 -0.0386625 -0.0274589 -0.0121177 -0.0181286 -0.0263009 -0.0216915 -0.00468894 -0.00849297 0.0238627 0.0136931 0
-0.0057196 0.0149008 0.0388946 -0.0653595 0.00993898 -0.0087435 0.000232587 0.0519513 -0.0184279 -0.0240969 -0.0194405 -0.0218911 -0.021178 0.0460624 0.0199615 -0.0335314 0.0298888 0.0111749 -0.0338667 0.0255986 0.0492876 0.0370457 0.025645 0.0172406 -0.00871744 -0.0117626 0.0583894 -0.0130007 0.0106153 0.00428096 0.0335076 -0.0154897 -0.0108064 -0.0281649 0.0304495 0.0164149 0.0382538 -0.0635585 0.0396177 -1.25959e-05 -0.0531095 -0.0263544 -0.00978372 0.0508376 0.0135047 0.0019661 0.068218 0.0188796 -0.0404202 -0.10307 0.000213575 -0.0201029 0.057458 -0.0751579 0.0103564 0.0383577 0.0187441 0.0068288 -0.0472251 0.0338863 -0.0312216 -0.00434256 0.0322848 0.0205761 0.0185532 0.00593666 -0.0099565 0.0182501 0.0138621 0.0253709 0.025938 0.0285988 0.000793966 0.0196971 -0.00424843 -0.00920971 0.0371755 0.0019027 0.0120714 -0.00740332 -0.0230726 -0.0452522 -0.0464957 -0.0306861 0.0294134 -0.0324044 -0.0154588 -0.0167813 0.00324558 -0.0237424 -0.039815 -0.0107486 -0.0207278 -0.0194397 -0.0370545 -0.0271492 -0.0157371 -0.00567706 0.0310467 0.00512723 0
-0.0393502 0.0434399 0.0661837 -0.0161592 -0.0152503 0.00610254 -0.0357248 0.100602 -0.0365641 -0.0424034 -0.00159844 -0.019798 -0.00620951 0.0290594 0.0255215 -0.0188915 0.0743443 0.0319653 -0.0638145 -0.00229712 0.0132347 0.0245349 0.00683535 0.0293212 -0.0346591 0.0466815 0.12352 -0.0403815 -0.00560298 0.0600605 0.000964051 -0.0151517 -0.0233438 -0.0637736 0.0178214 0.037109 0.0764417 -0.115212 0.051955 0.0754612 -0.135859 -0.0271946 0.0372915 0.0327114 -0.0113985 0.0177984 0.0828296 0.00673308 -0.120809 -0.104246 0.00505876 -0.0470463 0.139047 -0.0512798 -0.000944656 0.006201 -0.0203642 -0.0606567 -0.0377228 0.00742221 -0.0580292 -0.00468635 0.0376387 0.0307702 0.111193 0.0205791 -0.0427418 -0.00186553 -0.0337594 0.0554785 0.0593399 -0.0370002 0.0365547 0.0558103 0.00803515 -0.00146489 0.0203595 -0.0471956 0.0272237 -0.0423185 -0.00309017 -0.0993407 -0.0385391 -0.0425381 0.0839815 0.010302 -0.0148438 -0.0372938 0.0467901 -0.0491095 -0.0132963 0.0271875 -0.0518036 0.0289453 -0.0630765 -0.0648194 -0.0460429 0.0392563 0.0425996 0.0310383 0
-0.0400395 0.0325214 0.0510126 -0.0278517 -0.0102616 0.0232958 -0.0156034 0.0898566 -0.0240747 -0.0289343 0.00109054 -0.0461024 0.00479084 0.0368552 0.0373544 -0.0177624 0.075675 0.0340118 -0.0566429 0.01496 0.0230222 0.0221102 0.0159 0.0327585 -0.0285204 0.0355692 0.109624 -0.0389941 0.00182305 0.0380324 0.011288 -0.0220959 -0.0194816 -0.0587763 0.0201786 0.0318714 0.0655322 -0.0966631 0.0483015 0.0444504 -0.108592 -0.0184792 0.0242628 0.0200539 -0.0248187 0.0119054 0.0694014 0.00122759 -0.0920305 -0.10906 0.017691 -0.038389 0.113965 -0.0495235 0.0158526 0.0142176 -0.0061356 -0.0490227 -0.0404554 0.0142959 -0.0617429 0.00065601 0.0512537 0.0408555 0.0747623 0.0206376 -0.0382195 0.0167407 -0.0285443 0.0536799 0.0556996 -0.0331478 0.0223913 0.0428528 0.0241143 -0.0189426 0.0323487 -0.0472668 0.00940201 -0.0342163 0.00541472 -0.103431 -0.057753 -0.0472864 0.05195 -0.00699071 -0.00921685 -0.043147 0.0225516 -0.0293024 -0.00950239 0.0185663 -0.0583493 0.00848615 -0.0619199 -0.0629465 -0.0452578 0.0346527 0.0245155 0.024483 0
-0.0551356 0.0530552 0.0658862 -0.0162836 -0.0144868 0.00775872 -0.0309628 0.098231 -0.0135957 -0.000650791 0.0128782 -0.048286 0.00304597 0.0228488 0.0408832 -0.0383612 0.0672998 0.0241403 -0.0804255 0.0152207 -0.000972495 0.0317758 0.0131668 0.0351774 -0.0543826 0.0419487 0.130659 -0.0423333 -0.00958689 0.0512362 0.00849369 -0.0300144 -0.0156848 -0.0602728 0.0286726 0.0255256 0.0801672 -0.139632 0.0665304 0.0689713 -0.106263 -0.0196509 0.0228888 -0.00377334 -0.00430577 0.00438678 0.0674302 0.00878313 -0.118314 -0.128914 0.0258401 -0.0288304 0.108581 -0.0464725 0.00919418 0.0185719 -0.0243365 -0.0625913 -0.0478097 -0.000313872 -0.0559545 0.0231741 0.0397244 0.0349925 0.0830093 0.0165757 -0.064505 0.0325758 -0.0224843 0.074392 0.0717969 -0.0427038 0.0124574 0.0327227 0.00581707 -0.00603471 0.0426152 -0.0952992 0.0254473 -0.0291587 -0.00267506 -0.0999256 -0.0488548 -0.0384607 0.0403349 -0.00357297 -0.0269958 -0.0401191 0.0116148 -0.00681794 -0.0126036 0.0233086 -0.0571878 0.0156211 -0.0757891 -0.0743671 -0.032634 0.0630109 0.032234 0.0317928 0
-0.108178 0.0620711 0.0650261 0.0227273 -0.0332094 0.077391 -0.0404398 0.17137 -0.0385537 -0.0284243 0.0356868 -0.0851998 0.0578858 0.0201886 0.0732876 -0.00230533 0.167044 0.07841 -0.0934959 -0.0120327 -0.0240521 -0.00317323 0.00879627 0.0612885 -0.0925746 0.10393 0.213592 -0.0797799 -0.0232618 0.0868386 -0.0164412 -0.0305699 -0.0525158 -0.11005 -0.0172273 0.0624873 0.115576 -0.15031 0.0608571 0.114988 -0.211932 -0.00627039 0.088177 -0.0179321 -0.0772374 0.0430851 0.0712702 -0.0302411 -0.215903 -0.114498 0.0623726 -0.064909 0.209937 -0.0121982 0.0203577 -0.064967 -0.0351111 -0.152488 -0.0506036 -0.0359714 -0.125553 0.00490059 0.0832941 0.0862319 0.185173 0.0411554 -0.0954626 0.0384983 -0.104342 0.114356 0.098147 -0.142044 0.0533426 0.0928855 0.0673275 -0.0291931 0.0245575 -0.135206 0.00654412 -0.0833936 0.0448453 -0.212013 -0.0880713 -0.0824106 0.0968499 0.034428 -0.00157518 -0.110318 0.0499942 -0.0435943 0.0464163 0.0876461 -0.124345 0.0546382 -0.118488 -0.12148 -0.110557 0.0923525 0.0255075 0.0487663 0
-0.0703244 0.0289449 0.0571993 -0.0112235 -0.0182855 0.0400578 -0.0200724 0.11875 -0.0328276 -0.0170706 0.0112155 -0.0619786 0.0148921 0.0246526 0.0524466 -0.0171857 0.115782 0.023458 -0.0618811 0.00423663 0.0216299 0.034317 -0.00108597 0.0308932 -0.0429294 0.0851606 0.120616 -0.0506288 0.00797996 0.0399988 0.00288153 -0.0199241 -0.046459 -0.0601963 0.00832866 0.0539979 0.105727 -0.115263 0.0564873 0.0614473 -0.125218 -0.0160254 0.0344239 0.0144699 -0.0448468 0.0289356 0.0588123 -0.0211269 -0.125687 -0.0981042 0.0575255 -0.0384711 0.153977 -0.0228966 0.00682025 0.000714405 -0.0199818 -0.0697068 -0.0421896 -0.0113212 -0.0680724 -0.00451756 0.061992 0.0563703 0.118097 0.0298408 -0.0582967 0.0407075 -0.052134 0.0827041 0.0677575 -0.068231 0.0540726 0.0617653 0.0343839 -0.0286237 0.00815806 -0.0708959 -0.00870607 -0.0506567 0.0125653 -0.127459 -0.0500378 -0.0609243 0.0619304 -0.0104644 0.0168405 -0.0679753 0.0455941 -0.0585435 0.00896282 0.0370648 -0.0625047 0.0113973 -0.0817586 -0.0793282 -0.0577706 0.0307807 0.0231181 0.0165349 0
