0.000224153 -0.0489526 -0.0109325 -0.0192849 -0.0840024 -0.0407175 -0.0341993 -0.0356533 -0.0303751 -0.0279471 -0.0399021 -0.0255035 0.0983147 0.0422631 -0.0124359 0.0479404 0.0143139 0.0270365 -0.0515208 0.0379814 -0.0354622 -0.0062584 0.0663116 0.0166321 -0.0557739 0.0698323 -0.0124846 0.0520559 -0.0601434 -0.00421439 -0.0303233 -0.0161508 0.00457179 -0.0232075 -0.0236971 0.0520201 -0.0339559 0.0336892 -0.0482088 -0.0230613 0.0353413 -0.0245766 0.0348526 0.0135566 0.0218206 -0.0498105 -0.0447175 0.0288059 0.00313653 0.00702095 0
0.03151 -0.124982 -0.00729422 0.0092573 -0.0743689 -0.106424 -0.0153952 -0.0907091 -0.125835 -0.0870279 -0.048814 -0.0216776 0.0888575 0.0794942 -0.0255258 0.0775115 0.0181707 0.039991 -0.0585384 -0.0131099 -0.0134498 -0.0119695 0.0280894 0.0317671 -0.17037 0.119519 -0.043344 0.0602115 -0.0765679 -0.0398013 -0.0630927 0.0713395 -0.0261519 -0.0228896 -0.0140358 0.0670454 -0.00703136 -0.0229502 -0.075613 0.0576605 0.0711165 0.00642029 -0.0264874 0.00808663 0.0028568 -0.0525462 -0.0525329 -0.0232962 0.111271 0.0103506 0
0.144465 -0.298572 -0.0263799 0.0775435 -0.106479 -0.19752 0.0179222 -0.194513 -0.348412 -0.179622 -0.043746 -0.0304697 0.0631011 0.123421 -0.108892 0.16589 0.0560343 0.100472 -0.083756 -0.0740482 0.00374744 0.013945 -0.0418041 0.134329 -0.395775 0.191172 -0.107059 0.112978 -0.0648179 -0.120928 -0.122618 0.247688 -0.0745097 -0.0093923 0.0646917 0.00687141 0.0875163 -0.15751 -0.161573 0.194841 0.131163 0.0789758 -0.157376 0.0254743 0.00238719 -0.040137 -0.0408632 -0.0860688 0.311791 0.0248931 0
0.0685555 -0.175288 -0.0214102 0.0292861 -0.0914293 -0.111792 -0.00698936 -0.110105 -0.184829 -0.101824 -0.0451886 -0.0316138 0.0826979 0.0872413 -0.057461 0.107899 0.0392184 0.0632768 -0.0753749 -0.0276028 -0.0113274 0.00482288 0.00840495 0.0770148 -0.226981 0.132182 -0.064553 0.0885403 -0.0597533 -0.0659146 -0.0799545 0.118968 -0.0367995 -0.0119667 0.0225192 0.0306352 0.0287163 -0.0633746 -0.113631 0.0921473 0.0876174 0.0211614 -0.0623506 0.0203324 0.0201776 -0.0460297 -0.0388241 -0.0365659 0.159998 0.0135579 0
-0.00489311 -0.0382599 -0.00398738 -0.0259521 -0.0827137 -0.0369338 -0.0249713 -0.0352394 -0.0182006 -0.0257811 -0.0328482 -0.0302833 0.0854663 0.0422451 -0.0106837 0.0519118 0.0217929 0.0261737 -0.0519158 0.0507621 -0.0351824 -0.00756104 0.0670004 0.00552144 -0.0386272 0.071822 -0.0167289 0.0475019 -0.0502489 -0.00228035 -0.0433671 -0.0270794 -0.00839507 -0.0269315 -0.0132754 0.0542622 -0.035552 0.05349 -0.0452036 -0.0309508 0.0288224 -0.0244276 0.0303351 0.0219626 0.0182374 -0.0248132 -0.0337269 0.0190863 -0.0146443 0.00601198 0
0.0443655 -0.128402 -0.0259692 0.0164596 -0.0857773 -0.0964185 -0.015507 -0.084801 -0.143546 -0.0832919 -0.0338782 -0.02762 0.0879225 0.0706137 -0.0503728 0.0914951 0.0376744 0.0469814 -0.0606815 -0.00341154 -0.0298733 -0.00594066 0.0191525 0.0570345 -0.171785 0.12491 -0.04429 0.0747336 -0.059718 -0.0409311 -0.0702641 0.0743747 -0.0247236 -0.01618 0.00741722 0.038281 0.0102907 -0.0367887 -0.0842329 0.0670601 0.0675336 0.00752434 -0.0272895 0.026957 0.0167548 -0.0339569 -0.0389047 -0.016877 0.112637 0.0206151 0
0.128629 -0.261237 -0.029687 0.0726561 -0.10594 -0.193177 0.000150574 -0.165067 -0.296256 -0.147976 -0.0317911 -0.0351314 0.0890855 0.117262 -0.0913252 0.141889 0.0540961 0.105548 -0.0818268 -0.0594734 -0.00343604 0.0107434 -0.0309974 0.120582 -0.355559 0.177385 -0.107715 0.109456 -0.0734185 -0.109048 -0.106871 0.215539 -0.0611812 -0.010749 0.055915 0.00576077 0.082193 -0.130044 -0.16809 0.159091 0.120917 0.0781989 -0.13744 0.0270816 0.0130454 -0.0510127 -0.041363 -0.079411 0.274658 0.0302411 0
0.0433277 -0.114178 -0.016496 0.0094718 -0.0814081 -0.0914346 -0.0142739 -0.0723312 -0.117598 -0.0662554 -0.0364454 -0.03226 0.0825556 0.0701272 -0.039386 0.0834183 0.0280954 0.0486327 -0.0600261 0.00677607 -0.0230484 0.00110364 0.04415 0.0440417 -0.14628 0.108559 -0.0418776 0.0705274 -0.0653271 -0.0368308 -0.063297 0.0598616 -0.018997 -0.0193031 -0.000146131 0.0418897 0.00332442 -0.0146369 -0.0861986 0.0341181 0.0634437 0.00524826 -0.0129111 0.0131973 0.0097035 -0.0430086 -0.0366218 -0.00714576 0.0835932 0.00869763 0
-0.00604258 -0.0581787 -0.005576 -0.0241839 -0.0827339 -0.0232375 -0.0357158 -0.0421349 -0.0247139 -0.0294519 -0.0404664 -0.0193067 0.0957236 0.0388659 -0.0122559 0.0403961 0.0184523 0.0316727 -0.0494619 0.0128568 -0.0192956 0.000755656 0.0641957 0.00794268 -0.0456997 0.0567288 -0.0126548 0.0602539 -0.0596999 -0.0157652 -0.0495049 -0.0134956 0.0169375 -0.0276752 -0.017767 0.0474433 -0.0289257 0.0282095 -0.0574951 -0.0113464 0.0312968 -0.0183869 0.0371683 0.0378616 0.0181189 -0.0495102 -0.0274449 0.0363698 0.00804037 -0.00319596 0
0.106481 -0.258435 -0.0182353 0.0242516 -0.0910684 -0.159176 0.000848138 -0.140224 -0.287451 -0.165583 -0.0326472 -0.026699 0.0844647 0.100285 -0.098177 0.154461 0.0684773 0.0780119 -0.0569423 -0.0414852 -0.00243812 0.00150518 -0.0217619 0.159206 -0.326376 0.166827 -0.099864 0.100716 -0.0615686 -0.0857315 -0.112453 0.182024 -0.0160605 -0.021652 0.0389002 0.0343976 0.0756964 -0.149234 -0.126682 0.135924 0.124478 0.0386954 -0.123738 0.0301037 -0.0110164 -0.0560339 -0.0462846 -0.0995397 0.237419 0.0104031 0
0.112904 -0.226264 -0.0289726 0.0501754 -0.109076 -0.157538 0.00445436 -0.145536 -0.270254 -0.139862 -0.0386767 -0.0300379 0.0735791 0.0983649 -0.0787293 0.132449 0.0464278 0.074064 -0.0737157 -0.0495816 -0.00652239 0.00918716 -0.0153015 0.101409 -0.301598 0.162603 -0.081684 0.0986684 -0.0671368 -0.0880616 -0.104663 0.187176 -0.0522332 -0.0126176 0.0420028 0.020495 0.0508749 -0.105627 -0.134301 0.133964 0.105294 0.0521336 -0.107069 0.0273185 0.011384 -0.0408433 -0.0466284 -0.0572627 0.227076 0.0200535 0
0.0662968 -0.155761 -0.0190739 0.023704 -0.0931656 -0.108919 -0.00811154 -0.102434 -0.168294 -0.0920348 -0.0399711 -0.0257749 0.0805426 0.0808249 -0.0558586 0.101169 0.034249 0.0570523 -0.0649495 -0.015665 -0.0208924 0.00256704 0.021387 0.0677473 -0.201305 0.12594 -0.0558859 0.0804755 -0.0618156 -0.052886 -0.0744448 0.101478 -0.0336012 -0.0180554 0.0163607 0.0337989 0.0175814 -0.0478019 -0.102965 0.0738188 0.0810383 0.0200756 -0.0490098 0.0193538 0.0137639 -0.0405646 -0.0401458 -0.0229801 0.138952 0.0128694 0
0.00177854 -0.0399181 -0.00678044 -0.0240389 -0.0757842 -0.0404945 -0.0311074 -0.0283085 -0.0175302 -0.0182317 -0.0447686 -0.0253739 0.0932509 0.0444698 -0.014632 0.0492458 0.0138802 0.029681 -0.0553028 0.0357893 -0.0426741 -0.00707531 0.069971 0.0135664 -0.0441722 0.070229 -0.0121654 0.0545018 -0.0547516 0.00350969 -0.0316169 -0.0201374 -0.000424407 -0.0252565 -0.0249363 0.053489 -0.0380749 0.0448405 -0.0543779 -0.026304 0.0336685 -0.0282276 0.0419145 0.02431 0.015824 -0.0412234 -0.0328751 0.0335932 -0.0100842 0.0051283 0
0.0856573 -0.209686 -0.00895557 0.0746875 -0.0786419 -0.16166 0.00521751 -0.137889 -0.201501 -0.102797 -0.0247971 -0.0222693 0.0914929 0.100744 -0.0816966 0.139451 0.0438382 0.0571705 -0.0525431 -0.0388294 -0.0119249 0.0106576 0.00434261 0.0805069 -0.257323 0.151552 -0.060056 0.1038 -0.0579622 -0.0766011 -0.106027 0.14018 -0.0229 -0.0309415 0.0141787 0.017279 0.0413367 -0.0874095 -0.120477 0.10817 0.112174 0.0372399 -0.108602 0.00617746 0.00567106 -0.0480483 -0.0144777 -0.032906 0.14583 0.0138959 0
0.0276521 -0.110241 -0.0154857 -0.0149979 -0.0897866 -0.0935228 -0.0196306 -0.077751 -0.0857837 -0.0482228 -0.0574659 -0.011277 0.0783332 0.0458439 -0.0264551 0.0690613 0.0114628 0.0266091 -0.0598595 0.00300969 -0.0493384 -0.000571504 0.048973 0.0472196 -0.125061 0.0896305 -0.0205301 0.071067 -0.0590055 -0.0260346 -0.0698131 0.0292682 -0.0130946 -0.00736116 0.00610481 0.0412442 0.00876967 0.0121309 -0.0676089 0.0110168 0.0369025 -0.00740489 0.0103689 0.0302502 0.00657494 -0.0557502 -0.0352795 0.0100487 0.0587057 0.00180167 0
